doy,hod,A(std1),A(std2),A(tuz),A(sox1),A(sox2),A(wue),A(cgn),A(pmax),A(cmax),A(lcst),A(cap),A(mes),E(std1),E(std2),E(tuz),E(sox1),E(sox2),E(wue),E(cgn),E(pmax),E(cmax),E(lcst),E(cap),E(mes),gs(std1),gs(std2),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cgn),gs(pmax),gs(cmax),gs(lcst),gs(cap),gs(mes),gb(std1),gb(std2),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cgn),gb(pmax),gb(cmax),gb(lcst),gb(cap),gb(mes),Ci(std1),Ci(std2),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cgn),Ci(pmax),Ci(cmax),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std1),Tleaf(std2),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cgn),Tleaf(pmax),Tleaf(cmax),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std1),Pleaf(std2),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cgn),Pleaf(pmax),Pleaf(cmax),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std1),Rublim(std2),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cgn),Rublim(pmax),Rublim(cmax),Rublim(lcst),Rublim(cap),Rublim(mes),Ps(std1),Ps(std2),Ps(tuz),Ps(sox1),Ps(sox2),Ps(wue),Ps(cgn),Ps(pmax),Ps(cmax),Ps(lcst),Ps(cap),Ps(mes)
244.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008
244.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008
244.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008
244,6.5,3.692814612187468,3.6611462738349947,3.6428874626845587,3.744698662910732,3.7328807466576146,3.7863773865067274,3.762617950150034,3.750978771899627,3.790862178284266,3.6324140469878117,3.6736353836843847,3.7191078736052035,0.23117217654817776,0.19190261932619582,0.1761908962139765,0.4146373290839642,0.3304216233322291,1.1670200946971696,0.5359762078773812,0.4306934043185344,1.577694987656033,0.16933657163343316,0.3750585054203483,0.5522600476345568,0.025342104747493325,0.021029889218711555,0.01930541436322814,0.04552832597890503,0.03625412984872728,0.1270224083257348,0.05833044542222038,0.04687154715001184,0.1717350916284173,0.0184276604869027,0.04081647379577993,0.060102806905251244,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,59.91852876061224,55.40479584623442,53.081399601381634,70.01513239627387,66.7198211464636,78.44214600415454,72.78687428399044,70.2919014769886,79.60646666967347,51.82910273721247,68.79492742000461,64.2249029375389,11.199613268610621,11.199647362267612,11.199661003348979,11.19945399435065,11.199527103905263,11.198812112282901,11.199356062390114,11.199446814544569,11.198458116852915,11.199672100107314,11.199494770970187,11.199342025971148,-0.34014629385728296,-0.283589082535813,-0.25531047687507796,-2.2587882123202934,-1.0610021813268982,-1.188504463679333,-0.538096533482428,-0.6512109561253681,-1.640962154251093,-0.509817927821693,-0.283589082535813,-0.622932350464633,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983,-0.0008030259284629983
244,7.0,6.836623627139693,6.751905279872779,6.721422070550401,6.732800755521488,6.860560432342598,7.07668450356708,6.973454457517663,6.850013469050885,7.067066820672056,6.698329645897508,6.426263944387371,6.7998309060743525,0.474423945380224,0.3938236350324688,0.37293545851479953,0.42654487715003364,0.5063657591941788,2.180467227487391,0.786722542327681,0.48618671606905267,1.8390558539195627,0.3533756033887806,0.45006937550351056,0.7781835121069408,0.04483240705202178,0.03719028165508929,0.03521147640529377,0.04029148520116549,0.04786387501701612,0.2090116933756377,0.07539427774903447,0.04659050384151345,0.17627487102000836,0.0338626507165082,0.043129168042516076,0.07457584400556738,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,58.84040795238163,54.21796774461486,52.7326409114314,56.516352505390955,60.29716788519081,77.77636885487787,68.29552712079067,59.64633828898586,76.77838549072789,51.662471692711804,59.31372298041621,56.74031048859154,13.130218289600776,13.130284568060594,13.130301744569419,13.130257661214978,13.130192023132825,13.128815104669533,13.129954886480025,13.130200659806961,13.129094305356451,13.130309270582002,13.130230195982602,13.12996186956052,-0.7077708213189949,-0.5946564596846102,-0.5663778692760141,-2.3180005367393712,-1.4792044282252168,-2.404486245834765,-0.7926065925447834,-0.7360494117275911,-1.9520287992972263,-1.075392496630745,-0.3401491460072447,-0.8774423637705719,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171,-0.0008060611040907171
244,7.5,7.631897458002693,7.5182821581128225,7.5015096042816305,7.441475399287395,7.632055223822273,7.94803696011621,7.774937105276874,7.606573247631083,7.925273457366384,7.498780542522387,7.057417408680227,7.541349192704078,0.5830039445694369,0.484454429021489,0.4743918064471934,0.4929272704742422,0.5831828692734351,2.469010192877601,0.8143422707690268,0.5413815983691689,1.9067800460354092,0.45883574863337084,0.5250799615288845,0.9036956952150736,0.04795054332705935,0.03981271528797422,0.03898252799717989,0.04051184896403217,0.047965330266297686,0.20948909068788568,0.0690770533733712,0.04592105849273035,0.16177118592066844,0.03891885686839189,0.04453820855481123,0.07665757381040686,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,57.77939227914548,53.0580061106917,52.428609777591014,53.878052556896485,57.786560450436944,77.11092296333248,65.13514212610927,56.652297477954555,75.2812897413618,52.327710017331775,57.81667153020652,53.95325880191451,15.01060423411713,15.010680210734714,15.010687968574214,15.010673678641485,15.010604096173715,15.009143185364358,15.010413468951507,15.01062302003874,15.009574807757101,15.010686390239313,15.010635534756313,15.010344872596303,-0.8774449339547415,-0.7360520584053372,-0.7077734832954563,-2.6480983694265454,-1.6704230357966112,-2.856945191646403,-0.8208877837349798,-0.8208877837349798,-2.0368665134598576,-1.4147378610424781,-0.3967091570867667,-1.018837809504146,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236,-0.0008091055484345236
244,8.0,8.250937841141882,8.108612805162794,8.11070698113672,7.97709953585683,8.215294454326402,8.642148603531096,8.394423428123206,8.239313730154715,8.601781096547958,8.136985430420488,7.523162232487925,8.093859724555541,0.6913540421458397,0.5750867173111996,0.5779324165750582,0.5667265651209532,0.6564200427998725,2.77379881695094,0.8694042987062338,0.6506718638017059,1.9510161981119936,0.566400395283266,0.6000902604108678,1.0041048888260216,0.0498096162829372,0.04139450453635032,0.04160028097575172,0.04079002166084313,0.04727954551054687,0.20958292134115636,0.06567295216521037,0.04914885921012654,0.1473980065788898,0.042782860852979845,0.04532782780628407,0.07584938330313966,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,56.74724674147577,51.93720227921363,52.00178580349715,51.98832781142416,55.45690676122632,76.44550188257786,62.640105944418885,56.31956330452621,73.78422068318784,52.82663185016198,56.652300895160174,51.48955290607253,16.824237066299414,16.82432059993203,16.824318555697733,16.824326606355424,16.82426216511037,16.82273043318988,16.824094071589773,16.824250694571347,16.82331958526056,16.824311037010574,16.82428691344094,16.82399761946527,-1.047118870568864,-0.8774475119819802,-0.8774475119819802,-3.0150780156370027,-1.84515318594997,-3.479075010314199,-0.8774475119819802,-0.9905617510399028,-2.093425581854648,-1.7823614244453607,-0.4532691155147706,-1.1319545498623058,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991,-0.0008121592830803991
244,8.5,8.769377816676284,8.59625138276027,8.612245382859426,8.405467689013761,8.681103457876384,9.237616033528786,8.904577572352608,8.601279881452896,9.174197344722412,8.68745674037922,7.888465069790652,8.532271705940229,0.8015299187058306,0.6672330986041165,0.6821406813009511,0.6429422887583993,0.7247633063832629,2.878244447391776,0.9242096568662347,0.6325711911781272,1.9728528212945806,0.6862112353060569,0.6375946985310467,1.029206025912967,0.051020156283468426,0.042427832516935125,0.043380744681155534,0.04087559946974656,0.04610644655032709,0.1949915907514611,0.06259658903858399,0.04284236657374465,0.1336388812390006,0.04647558162424758,0.04318262299722885,0.06970890994659122,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.75591762117092,50.86770432348348,51.28138570078202,50.38627031800079,53.146362616858994,75.6137643704001,60.31141548020691,50.99694234666496,72.12083685314984,53.32556062792205,53.99096522888032,49.28284530744898,18.55470856371936,18.55479826615494,18.554788308898942,18.55481449093886,18.55475983939739,18.553309207181275,18.55461079955954,18.55480506140482,18.55391229308619,18.55476933150229,18.554801715221366,18.554540860951303,-1.2167926303379826,-1.0188428197319748,-1.0471213641042616,-3.394073769323254,-2.010169953820518,-3.7618616238437976,-0.9340071866151143,-0.9622857309874011,-2.121706050251161,-2.2348202277403084,-0.4815504766585251,-1.160235541593409,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728,-0.0008152223296489728
244,9.0,9.198362542201144,8.991950298288168,8.999283243405905,8.7365635612711,9.050697581654335,9.747986537459978,9.406762353643014,8.951674517259155,9.655523610944417,9.153675482090367,8.165657531973544,8.864197916998258,0.9104967036602644,0.758197503798431,0.7825362036133374,0.7180600433619823,0.7943219682796928,3.030973163306953,1.1136632855827542,0.6867176954097779,1.9944994218903698,0.8121356953840133,0.7501099842470444,1.154717278395379,0.05173879132765442,0.043036233295515154,0.04442567515429112,0.040745971451537986,0.0450986665891306,0.1855117044937536,0.06814697903063663,0.04201936200455917,0.12205932396897025,0.04969424852750356,0.045898590870211795,0.07065947994181082,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54.816647824633726,49.86062426172233,50.02061808873812,48.98948895557488,51.1732874085591,74.78203895417984,60.976673026207685,49.00093404296041,70.45746644731148,53.65816586534989,54.65625229820046,47.239453514388245,20.18642237973923,20.186516966196738,20.18650184919739,20.186541893762385,20.18649453088953,20.185092899309304,20.18628091602362,20.18654546298242,20.18573512628735,20.18646775061992,20.186506183417038,20.186255477866638,-1.4147447413693264,-1.1602379809706107,-1.1885165099038013,-3.767609683731555,-2.1844038513233794,-4.32743322148796,-1.13195945203742,-1.0471238652378483,-2.149986493632282,-2.800392659095666,-0.5663888733736078,-1.3016306256365637,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534,-0.0008182947097955534
244,9.5,9.533603275590794,9.291998067480595,9.260207862437076,8.970207996055645,9.307305608216334,10.166773462874072,9.678135249087804,9.313570801798225,10.038855233336266,9.535826225641966,8.359842233553355,9.090944510020982,1.0147508942895258,0.8449326191601552,0.8747623962715838,0.7899507127468839,0.8534840933748564,3.1574623856170225,1.0868473850203912,0.7934799642429643,2.015953905729673,0.9394948243348595,0.8251194028739735,1.2300231279959843,0.052011967347808406,0.04325591284520005,0.04479247607135195,0.040425466337727964,0.04369633661040979,0.17603312719672642,0.060579997643795784,0.04422655574069825,0.11237873751307684,0.052365864974908756,0.04599021216720771,0.0685615409372179,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,53.939797618647226,48.92591267692353,48.33797559834388,47.79960128508371,49.214477436622225,73.95032634466871,57.483699380178635,49.333550755008176,68.79410977035226,53.990778538692275,53.99090231181453,45.44553916711122,21.70470918389926,21.70480762360057,21.704790328762506,21.70483949524376,21.70480266651605,21.70345490768109,21.704652829588422,21.704822552719058,21.70411530954965,21.70473807810661,21.704804248216938,21.704569997502755,-1.5844181294818582,-1.3016329950110284,-1.3016329950110284,-4.1250983635760035,-2.3413164268541133,-5.232346364155566,-1.1036834008814473,-1.2167974546697793,-2.1782669118706015,-3.592192584224752,-0.6229486722810362,-1.3864685353522772,False,False,False,False,False,False,False,False,False,False,False,False,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568,-0.0008213764452101568
