year,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
[-],[-],[h],[umol m-2 s-1],[mmol m-2 s-1],[Pa],[mol m-2 s-1],[mol m-2 s-1],[MPa],[deg C]
2016,70,7.316666666666666,3.04690763,0.333353442,25.61833616,0.034286016,2.840000033,-1.05,27.222955699999996
2016,70,7.416666666666667,4.184882636,0.41182299899999997,24.82710887,0.045094085,2.840000033,-1.5,27.16102409
2016,70,9.666666666666666,3.0750116839999997,0.548342235,26.479244199999997,0.037508942,2.840000033,-1.8,31.60593033
2016,70,9.833333333333334,6.239760454,0.575485615,9.235690502999999,0.033886176000000004,2.840000033,-2.1,32.87550354
2016,70,11.633333333333333,9.654060573999999,1.279010466,17.21947631,0.072672971,2.840000033,-2.45,33.0113945
2016,70,12.016666666666666,8.693902635,1.6275168830000002,27.31523089,0.123072251,2.840000033,-2.4,31.64491653
2016,70,14.033333333333333,9.760204355,1.527748864,20.35037269,0.085564561,2.840000033,-2.25,32.05514908
2016,70,14.35,10.60214868,1.93620933,23.61506165,0.11435711900000001,2.840000033,-1.5,31.87249756
2016,70,15.833333333333334,6.466383681,0.791975027,14.49263839,0.042346122,2.840000033,-1.5,32.53490067
2016,70,16.416666666666668,6.387789453,0.7187719579999999,11.31235331,0.036925525,2.840000033,-1.6,32.97608185
2016,70,17.566666666666666,5.65920391,0.598491949,21.87898196,0.053424264000000006,2.840000033,-1.05,28.01982689
2016,70,18.133333333333333,5.842733676,0.649978696,22.96425068,0.05903171,2.840000033,-1.5,27.95006943
2016,112,7.3,4.413611891,1.010192349,31.69986001,0.105281975,2.840000033,-1.45,26.89431572
2016,112,8.583333333333334,13.82390241,1.9885275580000001,29.99613736,0.262787915,2.840000033,-1.9,28.56036186
2016,112,9.35,14.669213699999998,2.080165572,30.06563126,0.28534287199999997,2.840000033,-1.05,28.55570221
2016,112,10.366666666666667,19.47298623,2.630395291,28.23095548,0.327616672,2.840000033,-1.85,30.41893005
2016,112,11.083333333333334,18.75358013,2.454812552,28.35142393,0.314771582,2.840000033,-1.85,30.0312767
2016,112,12.233333333333334,13.1115206,1.670709415,28.04358404,0.191105675,2.840000033,-1.65,29.75642586
2016,112,12.25,14.45801238,2.061496756,29.753220399999996,0.256179676,2.840000033,-1.75,29.75970078
2016,112,13.183333333333334,11.44473207,1.687918025,28.95584053,0.187035452,2.840000033,-1.9,29.79202271
2016,112,13.616666666666667,13.427500199999997,2.129682646,30.625743100000005,0.275148654,2.840000033,-1.55,29.57432365
2016,112,15.066666666666666,10.80520937,2.17496059,31.52878244,0.250050754,2.840000033,-1.55,29.29846191
2016,112,16.2,8.843776447,1.368644433,28.81751488,0.140232061,2.840000033,-1.5,29.22086525
2016,112,16.4,9.726341574,1.640815045,30.50239816,0.18805599,2.840000033,-1.35,28.961534499999996
2016,145,7.633333333333333,5.827112691,0.197931021,7.848170711,0.030215372,2.840000033,-0.7,27.00244904
2016,145,10.266666666666666,21.72493643,1.173614367,6.841529171,0.1155895,2.840000033,-1.4,31.42970276
2016,145,10.283333333333333,15.76007549,1.094140504,14.64812197,0.108860426,2.840000033,-1.15,30.96095467
2016,145,12.466666666666667,10.40829927,1.24302414,31.27667909,0.217033435,2.840000033,-0.8,29.03108406
2016,145,12.6,11.68690049,1.466104309,31.42335618,0.255761083,2.840000033,-0.9,29.05032349
2016,145,14.733333333333333,14.50428802,0.538511367,14.55643335,0.09612264300000001,2.840000033,-1.25,30.75105667
2016,145,16.733333333333334,6.544505598,0.572644101,24.71686141,0.071727661,2.840000033,-1.2,30.13908768
2016,145,17.183333333333334,7.276175909,0.686202469,27.30197076,0.097601428,2.840000033,-1.4,29.90546989
