year,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
2010,217,9.31666666666667,8.39,2.56,25.229924999999998,0.1561,5.0,-2.45,27.65
2010,217,9.81666666666667,6.48,1.84,23.5074,0.0964,5.0,-2.2,27.9
2010,217,10.933333333333302,6.19,2.36,26.040525,0.1168,5.0,-1.7,28.77
2010,217,11.066666666666698,7.69,3.05,24.7233,0.1358,5.0,-2.45,30.41
2010,217,11.533333333333301,4.55,3.1,25.837875,0.0868,5.0,-2.2,34.49
2010,217,12.6333333333333,3.35,3.25,27.053774999999998,0.0714,5.0,-1.7,36.33
2010,217,12.783333333333301,5.46,4.08,24.11535,0.0932,5.0,-2.45,36.77
2010,217,13.3,3.89,3.02,25.229924999999998,0.0691,5.0,-2.2,35.83
2010,217,14.15,4.38,2.74,24.621975,0.0701,5.0,-1.7,34.0
2010,217,14.266666666666698,5.47,3.25,24.419325,0.0892,5.0,-2.45,33.7
2010,217,14.733333333333302,4.39,1.99,23.71005,0.064,5.0,-2.2,31.01
2010,217,15.6,3.82,2.38,24.92595,0.0619,5.0,-1.7,33.3
2010,217,15.683333333333302,6.09,2.91,23.1021,0.08900000000000001,5.0,-2.45,32.26
2010,217,16.0833333333333,4.18,1.73,22.2915,0.0529,5.0,-2.2,30.9
2010,244,7.66666666666667,4.46,0.93,21.4809,0.0509,5.0,-3.4,23.39
2010,244,7.7833333333333306,5.3,1.14,20.06235,0.0567,5.0,-3.4,24.47
2010,244,8.28333333333333,4.42,1.11,19.150425,0.0415,5.0,-3.0,26.16
2010,244,9.16666666666667,4.14,1.17,18.03585,0.0416,5.0,-3.4,27.62
2010,244,9.35,4.36,1.42,18.2385,0.0447,5.0,-3.4,29.14
2010,244,9.88333333333333,4.31,1.66,18.947775,0.0416,5.0,-3.0,31.27
2010,244,10.8666666666667,3.36,0.99,17.63055,0.03,5.0,-3.4,29.27
2010,244,10.983333333333302,3.75,1.34,19.25175,0.0367,5.0,-3.4,30.92
2010,244,11.533333333333301,3.65,1.95,20.6703,0.0399,5.0,-3.0,34.24
2010,244,12.9,1.04,0.64,20.265,0.0107,5.0,-3.4,35.55
2010,244,13.033333333333301,2.66,1.57,20.163675,0.0286,5.0,-3.4,35.61
2010,244,13.3833333333333,2.97,1.98,20.265,0.032,5.0,-3.0,36.95
2010,244,14.183333333333302,1.42,0.7,18.6438,0.0131,5.0,-3.4,33.97
2010,244,14.3,1.98,1.16,19.8597,0.0206,5.0,-3.4,35.43
2010,244,14.7,2.21,1.58,20.163675,0.0238,5.0,-3.0,37.48
2010,244,15.7,1.32,0.68,19.657049999999998,0.013000000000000001,5.0,-3.4,33.65
2010,244,15.816666666666698,1.65,0.95,19.8597,0.0168,5.0,-3.4,35.09
2010,244,16.15,2.46,1.45,18.6438,0.0236,5.0,-3.0,36.22
2010,244,17.716666666666697,0.64,0.48,22.899449999999998,0.0082,5.0,-3.4,34.89
2010,244,17.8166666666667,0.98,0.52,18.137175,0.0091,5.0,-3.4,34.37
2010,244,17.966666666666697,2.09,1.08,17.731875,0.0192,5.0,-3.0,34.47
2010,278,7.88333333333333,5.01,0.23,13.881525,0.0367,5.0,-2.1,14.91
2010,278,8.1,4.06,0.27,14.79345,0.0319,5.0,-2.7,17.21
2010,278,8.58333333333333,6.38,0.57,17.123925,0.059000000000000004,5.0,-2.7,19.09
2010,278,9.43333333333333,9.4,1.15,22.190175,0.1278,5.0,-2.1,19.89
2010,278,9.53333333333333,6.7,0.84,21.987524999999998,0.1007,5.0,-2.7,21.01
2010,278,10.0,6.84,1.12,22.08885,0.0933,5.0,-2.7,22.43
2010,278,10.816666666666698,8.7,1.29,23.406075,0.128,5.0,-2.1,20.25
2010,278,10.9,6.43,0.96,24.014025,0.11800000000000001,5.0,-2.7,20.74
2010,278,11.333333333333302,6.68,1.07,22.190175,0.0913,5.0,-2.7,21.54
2010,278,12.3666666666667,8.23,1.09,22.49415,0.1098,5.0,-2.1,19.89
2010,278,12.45,6.19,0.89,23.71005,0.1057,5.0,-2.7,20.55
2010,278,12.766666666666698,5.44,0.74,22.08885,0.0683,5.0,-2.7,20.12
2010,278,15.55,5.65,1.9,21.379575,0.0688,5.0,-2.1,27.65
2010,278,15.7,5.65,1.91,21.0756,0.0682,5.0,-2.7,28.36
2010,278,16.1666666666667,6.65,2.3,21.0756,0.0788,5.0,-2.7,28.22
2011,109,7.76666666666667,1.79,0.22,16.81995,0.013999999999999999,5.0,-5.3,16.76
2011,109,7.91666666666667,3.61,0.47,17.326575,0.03,5.0,-4.7,17.24
2011,109,8.35,2.37,0.3,13.7802,0.016,5.0,-5.3,18.6
2011,109,9.18333333333333,1.47,0.25,18.542475,0.012,5.0,-5.3,19.5
2011,109,9.3,3.83,0.63,16.718625,0.031,5.0,-4.7,20.76
2011,109,9.65,1.69,0.25,13.678875,0.011000000000000001,5.0,-5.3,20.51
2011,109,10.75,0.84,0.15,16.81995,0.006,5.0,-5.3,21.53
2011,109,10.833333333333302,2.88,0.5,14.9961,0.021,5.0,-4.7,22.24
2011,109,11.25,1.84,0.36,14.489475,0.013000000000000001,5.0,-5.3,23.78
2011,109,12.533333333333301,0.55,0.21,21.784875,0.006,5.0,-5.3,26.81
2011,109,12.6333333333333,1.62,0.47,16.110675,0.013000000000000001,5.0,-4.7,27.59
2011,109,13.05,0.9,0.29,15.908025,0.006999999999999999,5.0,-5.3,28.85
2011,109,14.483333333333302,0.37,0.18,22.6968,0.004,5.0,-5.3,28.31
2011,109,14.6,0.93,0.31,15.8067,0.006999999999999999,5.0,-4.7,28.6
2011,109,15.016666666666698,0.56,0.24,18.84645,0.005,5.0,-5.3,29.53
2011,109,16.3833333333333,0.12,0.11,29.890875,0.003,5.0,-5.3,28.24
2011,109,16.466666666666697,0.68,0.26,17.63055,0.006,5.0,-4.7,29.1
2011,109,16.8166666666667,0.29,0.15,20.87295,0.003,5.0,-5.3,30.61
2011,138,7.61666666666667,1.2,0.16,20.568975,0.01,5.0,-5.8,12.58
2011,138,7.7166666666666694,2.02,0.26,18.6438,0.017,5.0,-5.5,14.3
2011,138,8.11666666666667,1.28,0.15,14.692124999999999,0.009000000000000001,5.0,-5.7,15.55
2011,138,10.8833333333333,0.69,0.07,7.8020249999999995,0.004,5.0,-5.8,20.3
2011,138,10.966666666666699,1.35,0.22,15.401399999999999,0.009000000000000001,5.0,-5.5,22.42
2011,138,11.4,0.8,0.12,10.74045,0.005,5.0,-5.7,24.09
2011,138,13.75,0.67,0.14,16.00935,0.005,5.0,-5.8,24.11
2011,138,13.833333333333302,0.86,0.21,17.326575,0.006999999999999999,5.0,-5.5,24.81
2011,138,14.183333333333302,0.44,0.1,14.79345,0.003,5.0,-5.7,26.08
2011,199,7.6,0.14,0.08,28.57365,0.003,5.0,-5.7,27.92
2011,199,9.26666666666667,0.02,0.12,34.957125,0.002,5.0,-5.7,33.33
2011,199,11.05,0.05,0.11,30.296174999999998,0.002,5.0,-5.7,36.52
2011,199,15.033333333333301,-0.04,0.17,37.186275,0.002,5.0,-5.7,40.52
2011,234,7.73333333333333,5.26,0.93,20.568975,0.052000000000000005,5.0,-3.3,23.89
2011,234,7.86666666666667,5.61,1.14,20.46765,0.055,5.0,-3.7,25.37
2011,234,8.38333333333333,5.18,0.86,17.22525,0.045,5.0,-2.9,26.09
2011,234,9.16666666666667,5.46,1.17,18.137175,0.051,5.0,-3.3,27.64
2011,234,9.26666666666667,5.05,1.25,17.123925,0.044000000000000004,5.0,-3.7,29.23
2011,234,9.75,4.86,1.44,20.46765,0.054000000000000006,5.0,-2.9,29.95
2011,234,10.6833333333333,4.32,1.34,17.326575,0.039,5.0,-3.3,30.78
2011,234,10.8,3.89,1.36,17.22525,0.035,5.0,-3.7,32.21
2011,234,11.233333333333302,3.98,1.65,19.8597,0.044000000000000004,5.0,-2.9,32.83
2011,234,12.183333333333302,2.5,0.78,13.7802,0.018000000000000002,5.0,-3.3,32.62
2011,234,12.3,3.35,1.37,17.22525,0.03,5.0,-3.7,34.06
2011,234,12.7,3.05,1.65,20.06235,0.034,5.0,-2.9,35.86
2011,234,13.7,2.4,0.85,13.070924999999999,0.017,5.0,-3.3,34.23
2011,234,13.8,3.15,1.4,16.00935,0.026000000000000002,5.0,-3.7,35.66
2011,234,14.166666666666698,2.24,1.45,21.176925,0.026000000000000002,5.0,-2.9,37.02
2011,234,15.166666666666698,1.93,0.94,16.414649999999998,0.016,5.0,-3.3,36.52
2011,234,15.266666666666698,2.44,1.5,18.44115,0.023,5.0,-3.7,38.1
2011,234,15.7,1.78,1.46,20.568975,0.02,5.0,-2.9,39.92
2011,234,16.5,1.52,0.71,15.19875,0.012,5.0,-3.3,36.51
2011,234,16.6,2.5,1.25,17.326575,0.022000000000000002,5.0,-3.7,36.12
2011,234,16.95,2.41,1.24,18.745124999999998,0.024,5.0,-2.9,35.59
2011,276,7.8,1.27,0.12,27.35775,0.019,5.0,-5.3,13.28
2011,276,7.91666666666667,2.98,0.25,21.4809,0.031,5.0,-4.6,15.04
2011,276,8.28333333333333,3.72,0.39,17.63055,0.032,5.0,-4.8,18.36
2011,276,9.7,1.64,0.18,13.070924999999999,0.011000000000000001,5.0,-5.3,20.05
2011,276,9.83333333333333,2.68,0.33,15.300075,0.02,5.0,-4.6,20.28
2011,276,10.15,2.24,0.34,16.81995,0.018000000000000002,5.0,-4.8,21.45
2011,276,11.35,1.51,0.23,16.313325,0.012,5.0,-5.3,21.94
2011,276,11.433333333333302,2.71,0.45,16.414649999999998,0.022000000000000002,5.0,-4.6,22.71
2011,276,11.8666666666667,3.12,0.59,15.401399999999999,0.024,5.0,-4.8,24.67
2011,276,13.233333333333302,0.34,0.21,27.661725,0.006,5.0,-5.3,28.93
2011,276,13.333333333333302,1.98,0.59,15.19875,0.015,5.0,-4.6,30.31
2011,276,13.666666666666698,1.78,0.58,16.00935,0.013999999999999999,5.0,-4.8,30.62
2011,276,14.8666666666667,0.37,0.15,20.87295,0.004,5.0,-5.3,29.81
2011,276,14.983333333333302,1.05,0.32,16.718625,0.008,5.0,-4.6,29.65
2011,276,15.35,1.15,0.41,16.921275,0.009000000000000001,5.0,-4.8,31.08
2011,276,16.25,0.5,0.16,18.44115,0.004,5.0,-5.3,27.68
2011,276,16.35,1.56,0.42,14.5908,0.011000000000000001,5.0,-4.6,28.38
2011,276,16.7,0.83,0.25,14.692124999999999,0.006,5.0,-4.8,29.14
