year,doy,hod,Ps,PPFD,Tair,Tleaf,VPD,Patm,u,CO2,gb,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,albedo_l,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,height,LAI,max_leaf_width,g1,g1T,Kappa,Lambda,Eta,P50,P88,kmax,kmax2,kmaxT,kmaxWUE,kmaxCN,kmaxCM,kmaxLC,kmaxS1,kmaxS2,krlC,krlM,ratiocrit,sref,srefT,PrefT,PcritC,PcritM,Alpha,Beta,ground_area,Ztop,Zbottom,Psie,hyds,theta_sat,fc,pwp,bch
2016,112,10.36666667,-1,1499.709106,28.8791523,30.41893005,0.666368174,99.42462158,0,39.09548886,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,11.08333333,-1,1499.12146,28.83768082,30.0312767,0.683805152,99.42224884,0,39.18970304,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,12.23333333,-1,660.8161011,29.50737,29.75642586,0.862134509,99.36999512,0,40.08426333,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,12.25,-1,659.0723267,29.53666306,29.75970078,0.811640317,99.36388397,0,39.9017588,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,13.18333333,-1,400.7997437,29.59067535,29.79202271,0.894023912,99.22322083,0,39.74196132,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,13.61666667,-1,400.0831299,29.61370659,29.57432365,0.815315011,99.22854614,0,39.4865446,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,15.06666667,-1,365.3399353,29.76800346,29.29846191,0.959100035,99.08766174,0,39.42708283,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,16.2,-1,300.3681335,29.28905296,29.22086525,0.985330262,99.00777435,0,39.78854384,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,112,16.4,-1,300.048584,29.29323006,28.9615345,0.926542913,99.00800323,0,39.67775945,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,7.633333333,-0.55,104.9614868,26.94794464,27.00244904,0.631489468,99.51176453,0,39.0818364,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,10.26666667,-0.55,1898.482788,29.18091774,31.42970276,0.722471924,99.68688202,0,38.24290037,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,10.28333333,-0.55,1898.955078,28.71753502,30.96095467,0.718442306,99.68121338,0,38.94086392,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,12.46666667,-0.55,350.6584778,29.00823975,29.03108406,0.588626582,99.64348602,0,39.76958905,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,12.6,-0.55,351.3028259,29.00087738,29.05032349,0.59351141,99.64022064,0,39.62085062,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,14.73333333,-0.55,1599.980347,30.34132576,30.75105667,0.500736728,99.56609344,0,39.54077133,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,16.73333333,-0.55,220.8269348,30.22519302,30.13908768,0.792948956,99.48155975,0,39.97592763,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,145,17.18333333,-0.55,218.7961121,30.17938423,29.90546989,0.728692021,99.4883728,0,39.90727353,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
