year,doy,hod,Ps,PPFD,Tair,Tleaf,VPD,Patm,u,CO2,gb,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,albedo_l,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,height,LAI,max_leaf_width,g1,g1T,Kappa,Lambda,Eta,P50,P88,kmax,kmax2,kmaxT,kmaxWUE,kmaxCN,kmaxCM,kmaxLC,kmaxS1,kmaxS2,krlC,krlM,ratiocrit,sref,srefT,PrefT,PcritC,PcritM,Alpha,Beta,ground_area,Ztop,Zbottom,Psie,hyds,theta_sat,fc,pwp,bch
2016,74,9.3,-1.866666667,68.89913177,25.73851585,24.95808792,0.898062474,100.5353012,0,40.21393945,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,10.78333333,-1.866666667,1099.073853,28.53161621,30.02699661,0.802175999,100.6102295,0,39.77717293,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,10.81666667,-1.866666667,1099.281128,28.57128906,29.53614044,0.7194661,100.6035767,0,39.52167976,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,12.45,-1.866666667,1951.097168,32.44652557,35.59146118,1.816739534,100.6062241,0,39.87923202,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,12.5,-1.866666667,1950.199219,32.27220535,35.04307175,1.69980269,100.619751,0,39.97873457,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,14.38333333,-1.866666667,1999.215088,34.2354126,37.11307526,3.020075464,100.3687515,0,40.15325293,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,14.73333333,-1.866666667,2000.007813,34.14953995,36.74999619,2.934313346,100.3738937,0,39.94665019,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,16.86666667,-1.866666667,2000.712402,36.97611237,38.35823441,4.037743129,100.169014,0,39.68292335,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,17.05,-1.866666667,2000.338745,36.93397141,38.23967361,4.274875783,100.1536407,0,40.3648728,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,18.26666667,-1.866666667,300.6156616,34.69373703,33.52602005,3.338169886,100.1880875,0,40.11914981,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,74,18.31666667,-1.866666667,300.2119141,34.7022934,33.4633522,3.494856055,100.1853485,0,40.68809569,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,116,7.333333333,-2.175,51.34619141,26.37592697,25.93456078,0.536273774,100.1823883,0,40.05466639,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,116,8.9,-2.175,99.57040405,27.37110138,26.99856377,0.514379834,100.2904053,0,39.86830389,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,116,10.1,-2.175,225.0917664,28.6795845,28.22066498,0.702568533,100.2886353,0,39.5728555,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,116,10.23333333,-2.175,224.8977356,28.84631157,28.39536095,0.718553685,100.2864914,0,39.6628054,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,8.016666667,-0.325,86.33068085,28.80752754,28.57530594,0.553453429,100.3547668,0,40.6554746,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,8.266666667,-0.325,86.15994263,28.80191422,28.61137772,0.561769479,100.3522339,0,40.63328957,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,10.08333333,-0.325,128.8446655,30.97001648,30.89920044,0.489158974,100.3896866,0,40.48963785,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,10.7,-0.325,128.9730072,30.95166779,30.80425835,0.474381217,100.383873,0,40.49268175,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,12.25,-0.325,163.9884338,30.78757286,30.55862999,0.725390292,100.4417343,0,40.45499901,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,12.81666667,-0.325,163.9552917,30.74294853,30.52891159,0.753332424,100.4307098,0,40.54672299,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,13.91666667,-0.325,195.1279602,29.86078835,29.64456558,0.602377942,100.2534714,0,40.28765661,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,138,14.25,-0.325,195.2138367,29.86112976,29.68394661,0.60965446,100.2513809,0,40.29314344,2.840000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
