year,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
[-],[-],[h],[umol m-2 s-1],[mmol m-2 s-1],[Pa],[mol m-2 s-1],[mol m-2 s-1],[MPa],[deg C]
2010,20,8.01666666666667,3.415,0.6459999999999999,32.09469375,0.077725,4.64,-1.2,16.7625
2010,20,8.1,6.6675,1.2825,32.39866875,0.162,4.64,-1.2,16.86
2010,20,8.26666666666667,11.55,1.2725,27.88970625,0.17325,4.64,-1.4,17.4575
2010,20,8.36666666666667,10.175,1.045,27.68705625,0.14725,4.64,-1.35,17.2475
2010,20,8.53333333333333,12.85,1.3125,25.81254375,0.16325,4.64,-1.4,18.7175
2010,20,8.61666666666667,12.25,1.39,28.04169375,0.1875,4.64,-1.4,18.725
2010,20,10.0,11.25,2.4675,21.75954375,0.1125,4.64,-1.4,29.5725
2010,20,10.1666666666667,12.575,2.355,18.56780625,0.1055,4.64,-1.5,29.69
2010,20,10.3166666666667,8.1025,1.79,19.63171875,0.071,4.64,-1.7,30.7075
2010,20,10.4,9.835,2.0125,19.93569375,0.087325,4.64,-1.6,30.515
2010,20,10.5666666666667,13.025,2.69,21.3289125,0.12725,4.64,-1.7,30.3275
2010,20,10.65,14.575,3.0625,21.1262625,0.142,4.64,-1.8,30.52
2010,20,12.766666666666698,9.6625,3.96,25.356581249999998,0.1275,4.64,-1.6,34.2025
2010,20,12.933333333333302,3.135,1.53,25.5339,0.0412,4.64,-1.55,36.005
2010,20,13.016666666666698,2.4275,1.5525,28.1176875,0.040999999999999995,4.64,-1.4,36.3225
2010,20,13.183333333333302,7.6275,2.6325,23.811374999999998,0.08825,4.64,-2.4,34.9525
2010,20,13.266666666666698,9.0075,3.0225,24.1660125,0.10725,4.64,-1.95,34.255
2010,20,15.033333333333301,3.37,2.8425,30.87879375,0.081125,4.64,-1.9,39.31
2010,20,15.15,1.375,1.8325,33.15860625,0.0496,4.64,-1.35,38.2125
2010,20,15.533333333333301,2.5675,1.9775,28.75096875,0.04735,4.64,-1.9,38.7075
2010,20,15.6333333333333,3.8125,1.7525,23.9633625,0.04485,4.64,-1.5,37.8525
2010,20,17.75,2.435,3.9875,31.41075,0.075175,4.64,-1.85,38.9025
2010,20,18.0833333333333,0.7390000000000001,2.0325,33.335924999999996,0.0358,4.64,-1.5,38.5925
2010,20,18.1666666666667,2.5025,2.785,28.49765625,0.049175,4.64,-1.4,38.5075
2010,20,18.3166666666667,3.0,3.8175,30.169518749999998,0.073275,4.64,-1.7,37.4275
2010,20,18.45,3.97,4.42,28.75096875,0.081125,4.64,-1.85,38.19
2010,41,8.15,18.725,4.495,30.87879375,0.439,4.64,-0.5,21.5325
2010,41,8.23333333333333,19.35,4.9375,32.24668125,0.55775,4.64,-0.5,21.4525
2010,41,8.36666666666667,4.9525,2.595,35.767725,0.2455,4.64,-0.6,22.07
2010,41,8.43333333333333,12.475,3.21,32.62665,0.348,4.64,-0.5,21.705
2010,41,8.56666666666667,15.475,3.8575,33.133275,0.485,4.64,-1.25,21.54
2010,41,8.65,15.05,3.91,33.6905625,0.526,4.64,-1.05,21.5025
2010,41,9.98333333333333,26.325,7.2575,30.77746875,0.67,4.64,-1.9,25.025
2010,41,10.0666666666667,26.4,6.19,28.85229375,0.5185,4.64,-1.3,25.48
2010,41,10.2333333333333,2.0575,2.8825,36.9329625,0.17725,4.64,-1.95,26.8025
2010,41,10.3166666666667,11.675,4.97,33.6399,0.4025,4.64,-1.45,25.555
2010,41,10.45,25.575,6.5525,30.3975,0.6095,4.64,-2.0,25.435
2010,41,10.5666666666667,21.6,7.1,32.044031249999996,0.6385,4.64,-1.7,25.4275
2010,41,12.933333333333302,14.075,6.47,31.68939375,0.384,4.64,-1.9,30.21
2010,41,13.033333333333301,25.475,8.8925,30.27084375,0.6135,4.64,-2.05,29.7175
2010,41,13.166666666666698,16.275,7.2675,31.6640625,0.4445,4.64,-2.2,30.0475
2010,41,13.3,13.975,6.43,31.43608125,0.3655,4.64,-2.05,30.485
2010,41,13.466666666666699,21.25,8.8725,31.68939375,0.62725,4.64,-2.25,29.575
2010,41,13.566666666666698,23.225,8.405,30.60015,0.575,4.64,-2.15,29.355
2010,41,15.6333333333333,19.875,8.1225,28.97895,0.3985,4.64,-2.4,34.335
2010,41,15.733333333333302,17.3,8.545,30.7521375,0.4285,4.64,-2.05,33.4775
2010,41,15.8666666666667,5.555,5.29,34.551825,0.24325,4.64,-2.05,32.715
2010,41,15.95,1.55,2.865,36.1223625,0.114,4.64,-2.25,33.015
2010,41,16.1,19.75,10.85,32.19601875,0.633,4.64,-2.5,31.82
2010,41,16.216666666666697,17.725,8.52,30.87879375,0.44299999999999995,4.64,-2.0,31.68
2010,57,8.06666666666667,17.25,1.93,30.2455125,0.344,4.64,-0.75,16.1525
2010,57,8.18333333333333,16.025,1.545,29.66289375,0.29375,4.64,-0.6,16.105
2010,57,8.33333333333333,12.975,1.9775,34.0958625,0.46775,4.64,-1.2,15.8125
2010,57,8.46666666666667,14.575,2.6075,33.3865875,0.4695,4.64,-1.0,16.0775
2010,57,8.61666666666667,16.15,2.765,33.96920625,0.59075,4.64,-1.6,16.0825
2010,57,8.73333333333333,14.6,1.305,26.36983125,0.1955,4.64,-1.15,18.79
2010,57,10.966666666666699,28.775,6.285,29.080275,0.59675,4.64,-2.15,23.0575
2010,57,11.066666666666698,24.675,5.585,30.27084375,0.56275,4.64,-2.18,22.63
2010,57,11.2,20.175,5.715,32.3733375,0.60475,4.64,-1.82,22.445
2010,57,11.283333333333301,21.525,5.715,31.43608125,0.56075,4.64,-1.8,22.88
2010,57,11.45,22.075,5.525,30.87879375,0.54925,4.64,-2.15,23.2075
2010,57,11.516666666666698,22.15,5.285,31.08144375,0.5555,4.64,-2.18,22.78
2010,57,13.416666666666698,32.3,7.56,28.49765625,0.64925,4.64,-2.55,25.8175
2010,57,13.5,32.125,6.96,27.73771875,0.58125,4.64,-2.1,25.54
2010,57,13.6333333333333,22.0,5.215,27.433743749999998,0.3595,4.64,-2.05,26.44
2010,57,13.7,17.9,6.31,31.89204375,0.49125,4.64,-1.9,25.955
2010,57,13.85,30.075,7.1575,29.3335875,0.64425,4.64,-2.35,25.425
2010,57,13.916666666666698,30.125,6.705,28.19368125,0.5625,4.64,-2.35,25.675
2010,57,15.25,30.075,8.33,30.296174999999998,0.74975,4.64,-2.3,26.2975
2010,57,15.35,29.0,7.723333332999999,29.7219999966225,0.648333333,4.64,-2.25,26.0
2010,57,15.416666666666698,30.925,8.07,29.384249999999998,0.68325,4.64,-2.25,25.9075
2010,57,15.533333333333301,22.0,6.4425,29.2322625,0.4395,4.64,-1.7,26.745
2010,57,15.6166666666667,28.625,7.3225,28.598981249999998,0.5615,4.64,-2.1,26.2675
2010,57,15.733333333333302,27.7,7.26,28.269675,0.52075,4.64,-2.4,26.72
2010,57,15.85,19.675,8.865,32.829299999999996,0.69075,4.64,-2.1,26.69
2010,77,9.21666666666667,19.45,4.235,32.525325,0.59,4.64,-1.0,17.635
2010,77,9.26666666666667,20.75,3.915,31.8667125,0.564,4.64,-0.95,17.9625
2010,77,9.43333333333333,18.475,4.0375,32.49999375,0.54725,4.64,-1.0,18.445
2010,77,9.5,19.625,4.3375,33.10794375,0.65825,4.64,-1.25,18.1875
2010,77,9.63333333333333,19.975,3.8875,32.24668125,0.56925,4.64,-1.3,18.39
2010,77,9.71666666666667,17.85,3.5825,32.120025,0.48700000000000004,4.64,-1.35,18.9475
2010,77,11.233333333333302,27.75,5.7375,29.282925,0.57375,4.64,-1.75,23.1675
2010,77,11.3,26.575,5.295,28.674975,0.5045,4.64,-1.35,23.1275
2010,77,11.4,26.225,5.035,27.7123875,0.44675,4.64,-1.55,23.475
2010,77,11.466666666666699,22.1,4.43,28.14301875,0.3805,4.64,-1.35,23.57
2010,77,11.583333333333302,23.8,5.7425,30.77746875,0.58025,4.64,-1.85,23.3775
2010,77,11.65,27.525,6.78,31.08144375,0.72975,4.64,-1.95,23.3175
2010,77,13.9,24.225,5.29,22.46881875,0.2725,4.64,-3.25,30.8425
2010,77,14.016666666666698,17.3,3.6775,20.4169875,0.1645,4.64,-2.05,31.4575
2010,77,14.2,13.9,3.9725,24.49531875,0.17125,4.64,-2.35,31.7475
2010,77,14.266666666666698,18.15,4.5425,22.41815625,0.19699999999999998,4.64,-2.5,31.63
2010,77,14.3833333333333,20.425,5.59,24.24200625,0.25625,4.64,-2.95,31.29
