Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,San_Lorenzo_Tocoyena_pittieri,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,model,variable
1.2976510396874374,1.4396213816069217,0.9553550812076984,1.2820742397015539,1.1495296754674937,1.4762023735807963,0.8131803104173196,0.8866846831570528,0.9236035084069779,0.9950886740675594,0.9625999026675925,0.7425450034969268,1.2758480275174253,0.9502456356317667,0.7638851581357873,0.680369544714664,1.037155264966561,std,gs
2.478922223363832,1.4111952649698682,1.0219351426542806,1.0517696740442761,0.8992298478373927,1.3744181375583786,0.8142217336110135,0.9727065342695463,1.2070681269316987,1.3641087914373256,0.9888723015926566,0.8365137414840256,1.496095466092931,1.1519617341852815,0.9271334457352159,0.7045122695934497,1.1687915272100735,tuz,gs
1.0454062247328015,1.3370942005709945,0.8811044462508308,1.0828242241295265,1.0306441017168597,1.2749892342916775,0.6860346913394625,0.8054876039700173,1.2845503199626447,1.2613734698015013,0.7899010566493145,0.7892403621148774,1.4388605159113785,0.991247483464765,0.8156542780857288,0.6701766311118538,1.0115368027565146,sox1,gs
1.0423337048072605,1.3635752576134965,0.87634020577306,1.0515803069990302,0.9168634123006814,1.3416991407873387,0.746099746507534,0.776317948411499,1.1381393436935168,1.2099514058660923,0.8720596725060046,0.7101328129405138,1.3850176480132979,1.1661589639994472,0.8482386753547985,0.6939037354406938,1.0086507488133916,sox2,gs
1.4073943304943377,1.4651942426839393,1.0096532113735908,1.298496977964408,1.2384822279073355,1.5070662953456655,0.9022475988419517,1.1625170600677472,1.2998643554377223,1.2907651401539495,0.9054485458115834,0.8532476551693672,1.3800378759087315,1.516970028522232,1.1554627976307486,0.8122814071271056,1.200320609402526,wue,gs
1.2928385727841192,1.4120676097084404,0.8677879975182494,0.924259029850495,0.949288029377764,1.223119283710334,0.9302453246518069,1.0508054833683913,1.2387402285351212,1.1817851942771285,0.8129186477015408,0.7404283900859485,1.2403922363615218,2.2980464922589032,1.209572019368113,0.9264358499173908,1.1436706493422044,cmax,gs
1.0532229187107138,1.363765893274501,0.8172173662375593,1.0536383196640708,0.9171723441119454,1.3538921792827467,0.7577651413333889,0.7715624143532922,1.1540568831803366,1.228567555760748,0.8586231143384918,0.7116466542110392,1.3734351486987952,1.1645434905602858,0.8801481862378959,0.7007963902178251,1.0100033750108524,pmax,gs
1.3195652127611972,1.4283888627602555,0.989751911625748,1.2560733923499678,0.9994654707046827,1.313051226255398,0.7593490696320067,0.8467180131524109,1.039143065458455,1.1278767881365943,0.901666292221049,0.7786429557960568,1.3309652746457916,1.1517144983370706,0.8321386685733392,0.6936383364285637,1.048009314927412,cgn,gs
1.0523129451741908,1.3282599241742346,0.8885484892236242,1.157024828328662,0.8390212260545774,1.2061382802644218,0.7746717095044868,1.0211199361399967,1.3308944681900785,1.3078964761559129,0.8420148685823946,0.7412106924232502,1.4400247215096893,1.2713851528560531,0.9872133278950612,0.7410728392683015,1.0580506178590583,pmax2,gs
1.0875406084953732,1.2955410568147327,0.9686512790444605,1.3871277370524355,0.9887703712365009,1.1245131615438688,0.7508384705292722,0.8712787834207327,0.9581451754069258,0.9842769046172087,0.7049090908674376,0.7865947510291218,1.1979364129493901,1.2878565444112418,0.9058946044803512,0.712435002785556,1.0007693721677882,lcst,gs
1.1652529187306115,1.3421117476162363,0.8455142233576656,1.003005518729834,0.8761049248378272,1.602014676008696,0.6561618339846775,0.8264617205581725,1.1808437747136742,1.1675105733400561,0.7347020093721685,0.899469015759033,1.572646578419482,0.9126277979489439,0.7871028196459231,0.6658075356464305,1.0148336042918396,cap,gs
1.0844488948186355,1.3928236847655777,0.8921017375978777,1.2212280524440957,0.8963421739445177,1.2373875645124601,0.6955989065669328,0.8002437896088249,0.9413829278112192,1.1261639572153153,0.8077276529858762,0.7907882712423919,1.2671999881645348,0.9377593133513381,0.8227960145326372,0.6548487472632776,0.9730526048015945,mes,gs
1.1826196825088953,,,,,1.0966636067025233,1.1256483350131952,1.6980541721577975,1.2707143127482694,1.0330825668945836,0.886213442370328,0.8473031383956527,1.4538418891903153,1.429229973333523,1.3553305378071625,1.0196043850669667,1.199858836849101,std,Ci
1.4577257462544726,,,,,1.1791166118932472,1.2380721236049506,1.5263586630166162,1.1844351006818425,0.9836996848454788,0.8947773913858136,0.8474505691942084,1.4684603341028173,2.242000381182014,1.289915613481427,1.0925790718944923,1.2837159409614485,tuz,Ci
0.90021659144083,,,,,1.053475911941576,0.9414130634079428,1.3852996630636125,1.166293227754669,0.8517068731315363,0.8481356951202513,0.8596707984399942,1.3453046291589432,1.1429272715546084,1.2178743786065878,0.8568880304099491,1.0474338445025417,sox1,Ci
0.7831991813567798,,,,,1.1787595573450076,0.9905463821406144,1.432370084939628,1.127366899837549,0.8724791395008746,0.8398264798100327,0.7949059297966734,1.2707838667792368,1.4218415002909857,1.3712959607666015,0.9161426862843615,1.0832931390706955,sox2,Ci
1.1866381259010033,,,,,1.0022506743500517,1.0581621108212846,1.6550429646485645,1.2832193683797084,0.9018867374696246,0.8715130763733275,0.8580720810356333,1.3073880387967605,1.5321644427813517,1.2789143520634867,0.8607363904789671,1.1496656969249803,wue,Ci
0.9818284052311245,,,,,1.157128352184381,1.2272944992876083,1.731395491726684,1.4783549250823127,1.074411490693801,0.7308774029063261,0.8244184510410921,1.0234041221706431,3.8454998262819036,1.9968433547939048,1.2272363393101757,1.4415577217258295,cmax,Ci
0.7837254639332039,,,,,1.1633461693819052,0.9888250217754061,1.4109447031796931,1.140173295179754,0.858032460205733,0.8429681558341748,0.8573026603898933,1.257330633960955,1.4003068527330185,1.3486685817909971,0.91751453884541,1.080761544767512,pmax,Ci
1.1714618205862222,,,,,1.1877469442500568,1.0670596569532527,1.5121485221560347,1.1816381688232265,0.9058114304692338,0.8634103450134916,0.7822619139191515,1.2834027064879723,1.5678917942511108,1.4036864846406985,0.9895714342276011,1.1596742684815042,cgn,Ci
0.7912279335542846,,,,,1.052118774396891,0.9445916980216942,1.4556871070999722,1.1657866389555414,0.864574680895459,0.7994949934938328,0.8249050939725852,1.3289314156345973,1.2436566440794752,1.2576957388425662,0.8314958717055722,1.0466805492210394,pmax2,Ci
0.7670355987350553,,,,,1.1312533298046488,1.049925467837916,1.5410685787921143,1.2187359322424343,0.8677257307891448,0.7453626526324135,0.8892246175690162,1.348939967967619,1.3011123266593496,1.321185296852034,0.8930749696023315,1.0895537057903397,lcst,Ci
1.9643909657199337,,,,,1.07667493183329,2.1336133371653543,2.1512062400534187,1.450155912386624,1.319116143647474,1.527789487039313,1.0776355970097535,1.5856244613434387,3.0564024935517597,1.4445024174075878,1.2972504521918904,1.6736968699458197,cap,Ci
1.8254510255845178,,,,,1.8022223095296608,2.1261790862413985,1.8945134448713268,1.5095308146759485,1.2654110953927211,1.8404458495564688,1.3545484055682713,1.868586305377285,2.829006220896273,1.3886648974934097,1.2309697567385591,1.7446274343271533,mes,Ci
,,,,,,,,,,,,,,,,,std,Pleaf
,1.8359377059965571,2.5044357212218924,0.6892651552868381,1.4747210080272726,2.585174270124245,1.8129710224638078,1.033245408762148,2.3209993110248446,1.4458625756827557,2.25918381877451,1.4286458261437314,1.6626007965641891,0.9889377045380375,1.7172427981634035,2.237752048330963,1.73313167807368,tuz,Pleaf
,4.40111953969102,5.489871750836727,2.2574029798445876,1.275279806747484,3.268077307010145,3.156702058360508,8.904465342414543,9.018500661532794,6.109379536493225,0.9002097436111112,1.0615678799357806,3.694969854114866,5.343534095788278,5.149992392792711,3.9824210699304667,4.267566267940283,sox1,Pleaf
,1.4156110298473092,1.5753574446677352,0.7557313292098777,1.4871954932623173,0.96561915319731,2.9200744047237714,1.1911131824209993,1.6912897521502266,0.9887565889350256,1.683310915473856,1.112236748932722,1.191354266611487,3.7760660712853658,2.956093585823642,2.1715094284133105,1.7254212929969972,sox2,Pleaf
,2.417220247862015,1.8295502977714682,0.9490788541630798,1.3362760623306316,1.4063536452296816,5.329625502739156,1.090937055111451,2.1995537173860407,1.4470011127230062,1.636873994869281,1.1096031749480126,1.5372809282060818,9.704409283789362,5.25880403150905,4.955565651897232,2.81387557070237,wue,Pleaf
,1.0749211962487488,1.454219963348752,1.1177271301861693,1.4912753146342517,1.1511291121395189,3.1100080359059357,1.6911766576513756,1.522150901126434,0.8764560093069578,1.6072284361274514,1.2115517116513759,0.9172205724628383,2.539773477521759,2.689135513490839,3.913332994378649,1.7578204684120704,cmax,Pleaf
,1.4002903134378897,1.627776213823677,0.7509900188239966,1.4413568684126248,0.9586758108742736,2.8865302204101106,1.160969808559293,1.6914950978866188,0.9793821472098962,1.5944952317320262,1.1054294426238536,1.225929113929054,3.599391306149333,2.9580471716103363,2.106542345817143,1.6991534074200083,pmax,Pleaf
,1.3981339263426162,1.7630086290817493,0.8071936476986137,1.3240968968849383,0.8578104576541661,2.9364448785710917,1.0908456417991845,1.5511698999263073,0.8506305953981675,1.704259395473856,1.0921571092905207,1.277821796010135,5.34337712848198,2.985960098315547,1.83055018424794,1.7875640190117876,cgn,Pleaf
,1.2973813782936474,1.6483680516546824,1.3998462799138067,1.9393814330207375,1.3879045984725864,1.3425554935609019,3.886085895037378,2.412668503747763,1.5246045798383703,1.6713484710130717,1.1716513566941895,1.2292469894695945,2.710484173700377,1.3727211789771563,1.5342456318928612,1.7685662676858085,pmax2,Pleaf
,1.8598356215536596,2.9862528197902445,1.4424966613618724,2.9517395625392098,2.6431707477715727,10.42507683094473,12.4315269535824,18.195463989951566,6.905873244700333,2.2673165656372545,5.994751291525996,5.172756661456081,15.379638642757309,12.173825727041665,10.135077900989828,7.397653548106914,lcst,Pleaf
,1.8794799914649563,3.092352158530799,1.7634098368546811,1.6810686231070002,1.9599094579505294,2.358537719796042,5.038354445405032,3.0179061763896198,2.0704848370315743,1.497272295898693,1.0284011786483185,1.1723860674628377,0.7662508465494352,2.1829389905509786,1.6518716065209516,2.0773749488107636,cap,Pleaf
,1.7445914951979034,3.1462703039285556,1.5440396702062729,1.6049964211682561,0.9645761188874955,1.002535182378373,1.592281642157322,3.175581587553952,1.8305319998772898,1.5984372136764706,0.9121620207033644,0.8588185658885138,0.9897481636301169,1.7870622178021696,1.1806154858162883,1.5954832059248227,mes,Pleaf
1.5192251172191662,1.2207084193373248,1.6719496216071428,2.939646999156993,2.656221628035022,1.409887319690234,0.8573812541064436,0.9313762433508844,1.2694876512916704,1.388490525462375,1.1767973935362732,0.6832581354297388,1.5093349612623208,1.0500724848943923,0.9694257537083907,0.6353580680908957,1.3680388485112043,std,E
2.5002809141893323,1.744212296407078,1.9898519827597394,1.5106399461734445,1.5088420977562946,1.2224534011536725,0.8813218078473625,0.9460963258824402,1.9226057240897514,2.467054407795769,1.210331493804558,0.8174988524593375,1.8037022408742287,1.2988533556475699,1.200412668161857,0.6896686860001486,1.4821141375626614,tuz,E
1.142560371234222,1.0693420824115516,1.4804881734740263,2.4649664089384586,2.3708048048628734,1.3869218517289945,0.7545727122106788,0.8307701381754728,1.7757132868772547,1.9450717896980716,0.9783809916545028,0.7272596295228476,1.6013068284250376,1.0566038074105153,0.9844016314971161,0.6329001080733677,1.325129038512187,sox1,E
1.0961218380747082,1.0482344464054627,1.5840203193993507,2.337923273501381,1.8093334907493757,1.454353451343623,0.8362281885217143,0.7895261522228274,1.64069224321697,1.7506306599689272,1.05124070615162,0.6566429042271688,1.518542991381493,1.192230532096155,0.9797396175422347,0.6503196607895045,1.2747362797245323,sox2,E
1.5747553985996,1.2407550758233257,1.746521091185065,3.0570839076260254,3.1417684739665273,1.4291405295242596,1.0141554483649464,1.1234483692188002,2.0781230843836753,2.102110351222457,1.0208206342632078,0.7745706014962542,1.6006963076264566,1.5073003829004135,1.328708034539593,0.7899581770347501,1.5956197417359599,wue,E
1.4147917593147403,1.2395467991327047,1.366588211055195,1.4697667063595954,2.0093565552321317,1.5022373483720823,1.068312896405266,1.2133109189966857,1.4594304692590174,1.2951087471555598,0.9552343340410567,0.6933346055644658,1.407695365244535,2.6951435432786703,1.4733646273151957,1.0260874741367692,1.3930818975539794,cmax,E
1.1033050942909257,1.0498933899065348,1.3100755563311686,2.392719188018553,1.7303485714599538,1.4484524984165938,0.8500035483349087,0.7864674980978708,1.6398992899094085,1.7240459758940196,1.0306399277470861,0.6690208787455898,1.5113877379754217,1.176264078759737,1.0144390838520208,0.6542888043701384,1.2557031951318707,pmax,E
1.5196042850933027,1.0997435852889843,1.7616568942694801,2.9656999655514644,2.2968870825402634,1.4007183661673697,0.8246212941848376,0.829024030545166,1.544257489054768,1.54200305729971,1.025257477541362,0.7051636961276121,1.4707163913953596,1.1922160556291526,0.9500492791485817,0.6574603394154673,1.3615674555783055,cgn,E
1.1060679012005459,1.0557008009733468,1.6267382762337665,2.72849052998034,1.0651413708553616,1.282155895917041,0.8756771690347923,1.0874340213868885,1.964561144966237,2.175516531425915,1.0256690148491059,0.6838207203467455,1.5530373340470982,1.291985896944325,1.16763988585783,0.7106779496239949,1.3375196527277085,pmax2,E
1.1239006780205227,1.0361122916611096,1.9586842438149346,3.568582430254546,2.032063146166662,1.335787247431554,0.8441161467074776,0.8706578093262592,1.3024771329008258,1.5269703645325199,0.8928943661303999,0.7505787984031405,1.3300717031089975,1.252984679613134,1.0240773447172837,0.6658159058456832,1.3447358930396909,lcst,E
