Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable
-22.075629415103137,203.64814624687907,-34.391883542802965,260.87864538328904,254.80098421823453,7.630353659840482,-19.20724180305966,3.7529749910695784,172.6298845357444,133.81527016659348,-75.2600798660535,-47.1174331292388,-7.15642715246289,-56.87837513039347,-41.72155275820953,48.889842426955106,-1.7017260806966559,sox2,E
139.46237763692872,345.3297745556575,-16.83939171483244,222.15232966263247,273.7842227943501,16.48535837225367,22.22698173449926,169.67084647010577,129.39463567025874,105.18722867633281,-95.70205882093819,-29.124684623874018,0.07675524845259041,-51.99225410497735,15.610008546945139,83.04814200691969,52.637561870709476,wue,E
103.27389970675826,276.90502420629883,-29.13375322571939,203.81528425703053,278.25208872465305,26.359644712792072,-4.806340403374778,153.26189398550994,129.63748502293993,107.92942665288875,-73.0257845701949,10.254568714862883,-0.8321496505863966,-34.93021711164892,-24.03459648361851,74.8617649692394,50.61070484101574,cmax,E
-38.64072072578228,194.30876655694792,-23.221643373880607,255.52742618249738,257.7383812974739,2.4044491819026494,-23.10329309762315,6.306331547858816,164.60778814413172,146.62530896342633,-80.75352494155103,-48.25734039301011,-12.068424657148483,-64.74479497696406,-49.08223077193266,45.843098595756416,-4.831987737622917,pmax,E
-37.88109957421585,264.58697068922714,-27.883825838755445,242.40648572862156,261.9350252861972,10.586073167774558,-24.580594560454248,186.95639472536578,242.47842359713678,159.90266014468995,-82.3704096476277,-15.990613362702586,-9.79767156432306,-67.25395831090849,-42.23232636168979,70.7241022745557,0.39420080172574856,pmax2,E
62.044991619314686,228.3607957598886,-30.990467147030337,292.5710302561331,265.35465234518296,8.444236120838255,-17.400970966177432,10.771656981239577,204.97225291593548,151.01199022486693,-77.81661969361146,-45.48652806600723,-7.8946638256312225,-49.57812234523124,-38.005068476820036,63.757277713526044,9.607946551038916,cgn,E
-30.744446177668426,247.89813876506244,1.863900044708191,164.65442468287767,191.8340687743202,1.5110350981380902,-19.100896077830058,23.263065876968735,162.1817546533765,125.4239807688019,-89.27766711536792,-48.924588384074994,-11.547216736798774,-64.31143094341431,-45.71781121627881,40.60042080085471,1.6874675714231406,lcst,E
169.83025474827903,249.6803012229115,-30.790792829543413,211.58395451335204,234.3502643624734,15.948639876596305,-21.34026429135246,242.61913779795924,180.93401823980855,129.2503271184789,-79.00166927517455,48.262416571881765,-24.045647611492175,-46.76103009150498,-40.77907733555923,82.64938886780762,65.45590271984469,cap,E
142.22505018511802,239.71518899823553,-40.757345249667075,161.34559183340306,260.62341007663355,7.670571797316626,-16.776269968283003,212.96151984930876,194.5344975130897,131.52717667346806,-83.49951370696925,6.833976015303203,1.3220464264598801,-73.37490937071456,-45.52784402231908,73.25487647002555,40.46272413367109,mes,E
248.96695463090006,453.8983606239179,78.34999561020005,256.6440064698306,212.30050531412192,89.26762343667792,95.13836618392202,400.39087488867085,427.7454851550809,305.575675984993,91.0432759251111,76.86024222959871,72.51584446357236,67.08648314059772,125.82181361788571,200.10703384500536,162.96442373144555,std2,A
