Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,San_Lorenzo_Tocoyena_pittieri,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,model,variable
0.7996217755129731,-0.10397763003508964,0.11489823338111796,0.24562754996841796,0.3263316291305946,0.1470436746507801,0.6714868397356745,0.8321980826870792,0.7373605838664183,0.8118513464150154,0.6870597291538547,0.41625787875242504,-0.07100304621421934,0.8519084499739528,0.8630981074142385,0.7337299569872213,0.5039683225862785,cap,gs
0.8479647402681423,-0.161340863729372,0.2445977612553974,0.3673477149761592,0.3101912290692941,0.29371612649080114,0.6516089043826658,0.8414729840954589,0.7922345672040818,0.7643206482273475,0.6548232438192643,0.5286530291648632,0.5320757350156109,0.8014163763338303,0.8123578476083941,0.7104601253656649,0.5619937605967252,mes,gs
-0.1632196807109488,,,,,0.5065234747121317,-0.5118488522520825,0.4264993883646338,0.47778602093889333,0.333436425028956,0.3693158519740797,0.38128424171309894,0.35175875582123717,0.20327566926136686,-0.1558960673478958,-0.24376900619308856,0.16459551844253176,std,Ci
0.42350272104114467,,,,,0.7304403377748163,-0.712290417501098,0.6073746535868361,0.5725672933533051,0.40381352781042,0.35305593788682377,0.3723468480892478,0.04136103165010621,0.2728062111367347,-0.13491511763817793,-0.36402130067142013,0.2138368105432283,tuz,Ci
0.5808512923243974,,,,,0.7127666755610519,-0.33033118572454745,0.6299477818407488,0.5562287717681691,0.4959559643699582,0.5817686219166681,0.34869092258930046,0.139681494254706,0.2936061566497178,-0.09827896332037758,-0.1599135128857166,0.312581168278673,sox1,Ci
0.6031813539183772,,,,,0.6735472656243529,-0.30287250104536667,0.5940428989254244,0.5787112913004602,0.46446169297258133,0.46303704488315,0.3705585430976104,0.14124004697457676,0.11077830628126473,-0.2700863861168043,-0.1429167433579145,0.2736402344548094,sox2,Ci
-0.3042705885323521,,,,,0.5809650790608154,-0.4552140724219724,0.4993250171787043,0.45666709778309794,0.30726602180028184,0.22529741299893294,0.19297251283760827,0.036829134947090676,-0.11641887943222776,-0.26070455187844666,-0.07193004866155601,0.09089867797333134,wue,Ci
0.2015340071780079,,,,,0.6649102620901972,-0.3432899036391121,0.4327544612062325,0.4070976090256983,0.3256930681698402,0.564759631710303,0.4037426408870616,0.2816165081142291,-0.06898353190789146,-0.2942625486116286,-0.06680843503237605,0.2090636474325468,cmax,Ci
0.6057380577277041,,,,,0.6813669665015727,-0.2969214026064376,0.5895835908670359,0.5662944623014832,0.4617821535326935,0.5248221987066721,0.36563369188978284,0.16505334055101098,0.10395243099994442,-0.2753198784863345,-0.14477650490610483,0.2789340922565852,pmax,Ci
-0.21528990946905507,,,,,0.6018324087973997,-0.36810718904554107,0.526078013980069,0.5269658404684255,0.38834760968234217,0.2361546407397773,0.27739506052036106,0.1537050998737136,0.09054802187068374,-0.28340847965856175,-0.15800006088278706,0.1480184214064022,cgn,Ci
0.6062658267967929,,,,,0.6850533024535286,-0.33600418298682305,0.7137459439445397,0.5905797057047227,0.4716430376467467,0.5034955064619704,0.34856172623088444,0.11900586980158424,0.06072403280132935,-0.30185001183401683,-0.13023217276102306,0.27758238202168634,pmax2,Ci
0.605636604283484,,,,,0.710775427023503,-0.28847640517151385,0.5125356914264636,0.5443961883557524,0.43860987345773195,0.5929878227703529,0.35121003213808966,0.30824569098217147,0.02837400601044175,-0.3243987715765079,-0.16839347665312818,0.27595855692057003,lcst,Ci
0.6208757139614999,,,,,0.6622168155549824,-0.08507022915384237,0.6781141808412364,0.46698683123998375,0.46803048094252253,0.4695219472904351,0.35870317947524355,0.11141190645450619,-0.15832119683586438,-0.07041805229431018,0.1066703247172462,0.3023934918494699,cap,Ci
0.6257365175723675,,,,,0.7253706988666531,0.2809566399524101,0.5838782746038209,0.544992356057354,0.4619868872518477,0.5284570963436724,0.39393317357375535,0.2743973083468605,-0.038969139054767704,0.013706870321953342,0.22200657585072403,0.3847044383072209,mes,Ci
,,,,,,,,,,,,,,,,,std,Pleaf
,0.3866412251095424,-0.10800611769176023,0.1357068462365074,-0.04493458113596342,0.8308944584615838,0.8086335040901779,0.7955086224337411,0.3754203056345832,0.44155878069882093,0.571131882425504,0.6218258152405891,0.6929935067429314,0.9251191343996937,0.5390496884264202,0.6921949104622225,0.5109158654356396,tuz,Pleaf
,-0.46894927213341225,-0.07765816509389442,0.27124941385741747,-0.01209039965220677,0.7888593334617613,,0.7521444421461709,0.3013238749040698,0.4467367915505893,0.6039669087622295,0.6651946358716756,0.34351747470910127,,,,0.32857227621668206,sox1,Pleaf
,0.06942077587777762,-0.1910707408863937,0.05855600779660909,-0.028663391487493223,0.8768365193213277,0.7658189495780802,0.7665466261370701,0.33134460137554844,0.4871047818895307,0.5962622063956131,0.6503166149071333,0.7565416668134348,0.7928303480948582,0.5274602738745463,0.7193932488497135,0.4785798992358238,sox2,Pleaf
,0.0546278189227603,-0.2184254332984709,-0.09021485208923907,-0.02469953373978081,0.9030049748640405,0.649338765696631,0.7998458613575016,0.3671861699856237,0.49050579351827406,0.5880799950514766,0.6706365726445827,0.7331722403931701,0.7384998745379422,0.4178092946971045,0.6578745028782875,0.4491494696946602,wue,Pleaf
,0.4768547169020281,-0.12880628407246064,-0.26362910603605416,-0.05240863342561217,0.8274435325635009,0.17444183841559346,0.7436063921921159,0.4067880184798371,0.5779313332813292,0.5336372565644365,0.6356586263570052,0.6787964311901251,0.7699904945151986,0.3569703057020245,0.15755750482491765,0.39298882849693234,cmax,Pleaf
,0.09509283545415553,-0.19006819744899683,0.05788269663180835,-0.020586102119920513,0.880323625199407,0.7787158215999542,0.7719983108711752,0.3371812212072943,0.49820741048175454,0.5963296456699504,0.6542064052403247,0.7511423295873134,0.8125323871635068,0.5370282463413193,0.7154084900160236,0.485026341726338,pmax,Pleaf
,0.20278915328352656,-0.20741512630095177,-0.04392737123916192,-0.04741447249292701,0.8923986692370764,0.571870795208808,0.8121008411339761,0.42043892184701254,0.5732726519667215,0.5813451883835339,0.6652543707051717,0.7179293993261038,0.8473456635833754,0.510965558191285,0.6187429021254991,0.4743798096639366,cgn,Pleaf
,0.281194094716192,-0.1828650093327156,-0.07830458472245584,-0.03412094804387117,0.8644541209942465,0.8088229079827293,0.6711165817975048,0.19664026298629086,0.4354179914509384,0.5982854274556761,0.6503711292354476,0.7285448953743563,0.8981254571903093,0.5581894172155528,0.7132306885019946,0.47394016218681306,pmax2,Pleaf
,0.4158117181948815,-0.12525072710921287,-0.09784336268485866,0.07241346501599788,0.8456423860694359,0.2516188909700541,0.7685004295468736,0.6684840507176714,0.46873252899270457,0.44108937580856034,0.7128220381602608,0.6963439196963143,0.25206479889597344,0.208990888814075,0.35423001967690404,0.395576694717709,lcst,Pleaf
,0.4355890747004575,-0.041351913650667343,-0.21751639046756416,-0.02890562413394794,0.5744213766073789,0.8240375455136839,0.5591875680315659,0.06391182449624369,0.4047422386018026,0.5372906174058873,0.6094290616025165,0.5214979846391243,0.9363063622139286,0.5776117803817982,0.709288984392532,0.43103603268898266,cap,Pleaf
,0.42405427956920116,-0.04466808706236797,-0.1616795787376072,-0.040432088281409116,0.874506187529467,0.8230845916219678,0.7395064579371596,0.04775604085650344,0.4287958939424693,0.5625502052745339,0.6497898607580361,0.7097693725654954,0.9284659059586501,0.5603894698417888,0.7068706485614729,0.48058394402235755,mes,Pleaf
0.4908817178723314,0.4975089905700527,0.35008485958590707,0.11363585315459208,-0.13730457249428982,0.35159565000312987,0.5039379629849372,0.6806955810474463,0.6316268501879718,0.6201026574010231,-0.3710558097242836,0.5809588604832032,0.3091812929642221,0.7531998863455364,0.5989227484267611,0.6270480962799316,0.41256378906802954,std,E
0.4742199024259645,0.5891897325849911,0.3781467841075771,0.4172814544734605,0.15726768221608767,0.6533526638389472,0.596981905266676,0.7627466159539626,0.2402135344838212,-0.05617511904423875,-0.5388639237610582,0.5444798279053205,0.1559631505995973,0.7631324356757093,0.5009890592707865,0.6136913597415178,0.39078856660869515,tuz,E
0.46984724896376795,0.6249603803331238,0.3527612371403822,0.22559510717809222,0.18073870905043543,0.2141007654048827,0.6185223813484972,0.7171146618306817,0.23314094712880498,0.11356408569300833,-0.5119560536249474,0.4040353758763257,-0.12363892997390483,0.7445201374027487,0.5908941515252062,0.6451692494775934,0.34371059092216866,sox1,E
0.4906038791174706,0.5993674509185318,0.49825402573250804,0.2897444309077113,0.2546308478292465,0.12012961504663514,0.577208351687357,0.7604693298665601,0.3530894969103067,0.326463093083722,-0.45021379689115415,0.5862419551518929,0.07027355350389358,0.7945492590351215,0.6547456022053724,0.6416388304592413,0.4104497452852761,sox2,E
0.4285402399298292,0.5502554949828439,0.44811671000539743,0.05707040423078772,0.015538225495197346,0.423351627502544,0.24054716527895204,0.6862477209594258,0.19092995130015067,-0.022780484004346235,-0.3451126079268243,0.533657377081104,0.26685527158641753,0.5447900060762837,0.06583065302496904,0.09455128471786677,0.2611493150150374,wue,E
0.4860481991574106,0.11533096275621676,0.3573254957485599,0.019050050540571233,0.21653747959247904,-0.14784045918652894,0.0876735881721207,0.6128651705938064,0.5635605110097818,0.773441928734031,-0.001854938917607081,0.5070510022612822,0.42947820240578444,-0.2447496818346905,-0.022648792443455103,0.024260100984189993,0.23597055122337202,cmax,E
0.4900929518225104,0.592346809124776,0.4841838334093493,0.29294125774842067,0.24837786891099684,0.11230356808332811,0.5579088281159694,0.7622928198219261,0.34572016249318416,0.33802497173462365,-0.4501959352347415,0.5944806590154453,0.06832386417651427,0.7937914432559048,0.6460475926263449,0.646132963712807,0.407673353676085,pmax,E
0.46083832302772587,0.5158265354844045,0.45822221708064864,0.19751765066616672,0.270386723630977,0.19488165640041388,0.44010004067603925,0.7529226487705749,0.4387582769072088,0.5483039632486326,-0.34708645954994866,0.552648645733175,0.21880314534239226,0.7849993960383521,0.6619765703464973,0.541536274172808,0.4181647254985042,cgn,E
0.48109355050583624,0.6361362976052409,0.4953169650188601,0.2178629564558498,0.17462879054220393,0.430558704081239,0.5732790823249883,0.6892296335212182,0.17658118313943727,-0.06258499667877725,-0.4349539292166576,0.5682874918672063,0.17484455090652584,0.6698119951328936,0.45572107909371823,0.6021697460209666,0.3654989437700468,pmax2,E
0.4865059929997122,0.6571332187363227,0.5037339280084252,0.1178031746694155,0.27592063073854395,0.1402867486778639,0.45768317829384175,0.7540172364090574,0.6311929901454536,0.5394658701256737,0.08158822499210247,0.3990446564869786,0.4262634007917403,0.713594410910203,0.6344119481209423,0.6296634520119943,0.4655193163823919,lcst,E
0.4473099994450759,0.4930983263562262,0.10616588877014796,0.2605019492592569,0.17237960664613394,-0.4728770212915147,0.6308871436129815,0.761638371194719,0.4301158638463621,0.359428683174949,-0.22271466944026502,0.1370482231513055,-0.6570614774155477,0.7598810122502023,0.5795934325166399,0.6558012588898083,0.27757478693540505,cap,E
0.5253586609179987,0.509187618736209,0.3155307880329754,0.2450566600349918,0.16017383471164603,0.24039508117900205,0.561710180244067,0.7692831159856405,0.7041364110736248,0.6444078853346509,-0.24731487016091264,0.3204749323740663,0.2295036221989382,0.7738867374308103,0.5778684016873409,0.6319813890508056,0.43510252805199084,mes,E
0.8589595647933985,-0.03232686155439046,0.5058525965724531,0.3608567256337225,0.3292565513156424,0.5868065559425695,0.5698338788457984,0.6143028285025284,0.7127167201117791,0.8777770015608566,0.3386198808658005,0.6212816977889946,0.6407609602559323,0.8219486852479949,0.6054779713711962,0.7105749434372288,0.570168731293219,std,A
0.5942332768815318,0.05409197460130362,0.5275216256003756,0.32665290188883134,0.31038545256045447,0.5815056108193031,0.5713270937003669,0.5991708276906429,0.6308300439294088,0.7860085618713083,0.2175637371332429,0.5988233476859448,0.6051980247701532,0.751871644105736,0.5058077482010592,0.7051432155120099,0.5228834429344796,tuz,A
0.8474229232187216,-0.06977828649119619,0.519876606670459,0.3682701284938372,0.33260137227892717,0.5836804005048768,0.6147927804304258,0.6207528125870623,0.6940878752292184,0.8744456310110804,0.39909987500420974,0.6340891257639998,0.6930979630447378,0.8538016750809787,0.6485453932999888,0.7183898380572056,0.5833235071365334,sox1,A
0.8454019833692996,-0.10417790920402722,0.5310675225900501,0.3718179503820571,0.34459009033629756,0.588747484465287,0.5770027498641908,0.6175272139876733,0.6832306732896097,0.8787305440552224,0.4071889065015495,0.628089246069532,0.710406534933282,0.7903609679476226,0.6478357249214017,0.6664481019921302,0.5740167365938236,sox2,A
0.8543058775116905,-0.04161491123827543,0.5307837021300552,0.35002787972447713,0.337816588654044,0.6027914198116242,0.44759857215864307,0.5856866322644911,0.6096467013290855,0.8009129736000598,0.44434236478828837,0.60933828360852,0.6357558178482119,0.5836939431635739,0.37973856885327584,0.5154529434674817,0.5153923348547029,wue,A
0.8382611661484759,-0.19386124932697885,0.4760726634174998,0.3450217705423858,0.35740434157030776,0.5761775164935001,0.5037533721032585,0.6469925116272623,0.73844558007972,0.8978717035565251,0.5489095313621241,0.6382684905272878,0.7458148404203782,0.49399945505076076,0.5075109075023794,0.5284420830488394,0.5405677927577329,cmax,A
0.8437601060063218,-0.10533209679758898,0.5211113471104973,0.371039288891636,0.3445802141502279,0.5850921601405892,0.5721507942041557,0.6198942364114066,0.6852568899424669,0.8835315341162423,0.4122626658039843,0.631386841525064,0.7122336588118929,0.7867831789141975,0.6386751175501453,0.6647386716306332,0.572947788025742,pmax,A
0.8568604132566903,-0.09537523164888817,0.5288101610031593,0.3634793638649616,0.35202444571171093,0.5988869472114313,0.57257980845973,0.6182579658569383,0.6763468234692787,0.8818656982221331,0.4470891565079867,0.6175163337640501,0.6965068082970871,0.800970935570385,0.6412704263235702,0.6658842019910253,0.5764358911163281,cgn,A
0.8465196213182065,-0.06668397874649079,0.5367237627255604,0.3626215894145545,0.34779662207819034,0.5957274293186678,0.5459379816994805,0.5853774251108698,0.6423296217280016,0.8305012007473274,0.43134209308580423,0.6258829075873804,0.6552678574266727,0.7265267699364208,0.5756911530644095,0.6410642583915405,0.5551641446804123,pmax2,A
0.8332670040675357,-0.04370178558876138,0.5526279280216092,0.3498979002115526,0.3507853969434629,0.5910544847365828,0.5691178311777464,0.6339381450317187,0.7211138481921646,0.8931978805258561,0.5494857503531189,0.6307662445377323,0.7206660267498861,0.709867018572222,0.5939567119783187,0.6614327482361875,0.5823420708591833,lcst,A
0.8034292395802516,-0.0190493726459377,0.2119124412232938,0.41926331386412313,0.30096524882053777,0.3698766405603947,0.6480778152819867,0.5976257093004003,0.7702853075262739,0.8491840618448409,0.46079586822431823,0.4464510605688701,0.7274255292842733,0.8140672002120392,0.582122286774247,0.7291584997364076,0.5444744281347701,cap,A
0.8288584403109014,-0.046604221272192825,0.37557828317351244,0.4018773138274859,0.3072225415485668,0.5335847435766141,0.6348048452330747,0.6771133466783823,0.7635881165311267,0.8782952931132205,0.4304079038950033,0.4605078343308892,0.7404835237512881,0.8664014967318048,0.6367574722238165,0.7211551661657445,0.5756270062387023,mes,A
