Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable
0.7877753215304105,0.47593128802591983,0.7047927515836295,1.9748041517538697,1.1991666669293246,0.9356039525362753,0.4805055460015677,0.33049937480158303,0.5823477594002201,0.5200963757756675,0.914952150608646,0.4166912868544984,0.4425888513648075,0.45980010251208275,0.4905089550014537,0.714404302311997,0.5512220675879438,cgn,E
0.5882484177894816,0.5135164581395582,0.9501601177529477,1.0463307130666233,0.8324917181406384,0.8592203030004755,0.48254423985928124,0.3347627558208457,0.5424055901818969,0.43342745774018226,0.8503782950960809,0.42535522208204357,0.4704797671716297,0.43367508635488433,0.4928523325337303,0.61705656498202,0.5279610241607275,lcst,E
1.4052132197464113,0.4866158734705431,0.7046204119509357,1.1653387433442388,0.9654343925179275,1.1299746336703875,0.4458837982271128,0.7511902473670207,0.4546725489831981,0.4349049613887842,0.9413422752428737,1.2158900412780274,0.37195194977749496,0.4910251738528927,0.5222444403523001,0.7657535140780101,0.7279053296589781,cap,E
1.2489141978612217,0.48483136224321377,0.6518487646324298,0.777653875751101,1.1603440045845497,0.9435085307103809,0.46632100003537613,0.99703467256195,0.5592008714164567,0.4002182739255908,0.8936901503174712,1.1600585046391558,0.64284378249308,0.3932762318767898,0.4501239821385913,0.7486578803458239,0.7002533224891269,mes,E
0.2136606864060616,0.6481738349107574,0.6216537555084567,0.554154238728562,0.8204688689399109,0.5750110471360709,0.658958793491452,0.6063165976926543,0.7585037405244158,0.43802851330481,0.916297765158984,0.5324315045430965,0.5438242413864819,0.8552519726154149,0.3962776774835542,0.6092675491887125,0.6077920734406834,std2,A
0.41715232592164714,0.6300098070394358,0.7446135570178491,0.48730281699352324,0.8835587789454503,0.7240893617744197,0.6050403624034264,0.43523930358311563,0.7415590200073848,0.34218927893327633,1.006339976440852,0.5407554136927524,0.7211405674014223,1.102573813092178,0.5959289076851441,0.6651662193954583,0.647588013217447,tuz,A
0.20882430323562487,0.6331986710299026,0.5485850479067665,0.5162194778673309,0.8488998810406667,0.626456900148314,0.5262372663684802,0.5890585996267076,0.7590501456709219,0.45096073398014624,0.9220469296330569,0.5257956360130112,0.4810881824305272,0.9029950702351643,0.42255356472418354,0.5974646939940537,0.5688218237667371,sox1,A
0.2103447071919213,0.6443137883532899,0.5563443158559147,0.5307276232597553,1.294700687700675,0.618752137781712,0.5860457815172623,0.5559395461644259,0.7484912723876415,0.4296226081845013,0.9130901217547548,0.5131520716768166,0.5574304751179232,0.9177288338041131,0.41369322700426897,0.632691813183665,0.5717381283175927,sox2,A
0.34901438430293485,0.7513502016371937,0.6105417074926625,0.5283498079889962,1.840779852474973,0.6539279584714806,0.9066379309600078,0.44432624834579415,0.7158991614162955,0.2774237197467871,0.8863983896649996,0.5691770381369359,0.8400683105306076,1.3773414409907332,0.48331283862212376,0.748969932718835,0.684913559943888,wue,A
0.3109223255607285,0.6673308299473302,0.5883189644280933,0.5038723697334047,1.8104463241032014,0.7718237175163674,0.5731133031459739,0.40247168098614816,0.6877033914387229,0.2734389979710381,1.0293223868387762,1.062471433954797,0.3950792881465574,0.719851018875173,0.3399572660730914,0.6757415532479603,0.6278248971877117,cmax,A
0.21083125971448702,0.6411614371440965,0.5625915433089527,0.5225524838795274,1.4269242987369444,0.6218894876824459,0.583534557468285,0.5757501293981899,0.7500325362983224,0.445566607952763,0.902133888376909,0.5187875281223154,0.538600753152546,0.901166033037245,0.42831280625223944,0.6419890233683514,0.5796423434332374,pmax,A
0.20734512879515826,0.6337837290773457,0.5466986850874098,0.4862848173479985,1.5374118716789298,0.6712163071663585,0.6134278352809436,0.5808842394998742,0.7708094253784553,0.43132504235968244,0.9221985917446376,0.6666742893344314,0.6299284200042877,0.9945642109880596,0.41897137476411134,0.6741015979005122,0.6318560745408167,pmax2,A
0.21958136202336592,0.6529264392720677,0.5535238289909962,0.5504930369552963,1.5083970069215138,0.6197958613484024,0.5771269007917695,0.5739418003297386,0.7555401164905924,0.44751293532017006,0.9137108534410294,0.5147481697436915,0.5026184091894805,0.8097790878783178,0.3780492647651536,0.6385163382307724,0.5755343505607541,cgn,A
0.2286285783672813,0.6414972758225608,0.5516278408932116,0.4778303334310906,0.8040474926187214,0.584754466851482,0.59005609536875,0.5212285817271405,0.7425402995782096,0.4228430814365592,0.9075412150792869,0.500880362726902,0.6108611338960974,0.9804888820659772,0.4370609424576882,0.6001257721547305,0.587405281110116,lcst,A
0.6029491344635032,0.6215930782718151,0.5315178108763682,0.48452792491751107,1.1954577657765206,0.7809706474486747,0.5201404392540792,0.48563726929259704,0.7419911368116076,0.43355659252799944,1.2876000854657015,1.0804974102371085,0.26339128959807656,0.7546987119320047,0.34565330957659923,0.6753455070966776,0.6122711063676591,cap,A
0.5784333758016565,0.6312562665474094,0.5125978846333084,0.5484242091138322,1.586103671847197,0.7789986311025363,0.5980762819453087,0.5417766941873543,0.785140867225244,0.44054131999934426,1.3150599209792075,1.5007662542796953,0.45893206562587274,0.6561346550528852,0.3608287167071475,0.7528713876698665,0.6146662742463591,mes,A
