Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable
0.6798740754215389,0.9199403827774674,0.6095191293496135,0.8176392874108335,0.9087734710384925,0.5588582192870137,0.2940510265726821,0.5970908263915837,0.6450614896227076,0.6665164627963837,0.35767561769309825,0.7223356503596932,0.6825726254583249,0.47712027699147935,0.291615849600052,0.615242959384731,0.6301522245037192,mes,gs
0.4357190973667573,0.6755097280872564,0.7228366624550542,1.1930220034119001,0.6071440986496404,0.5077398125826621,0.34295862104024377,0.2055077241633086,0.39601113760608264,0.5590074228849029,0.46669572634694667,0.2719671213676719,0.4280663746443231,0.408469421153866,0.30771827037659377,0.5018915481424806,0.451207411856852,std2,E
0.6734297715535845,0.8169833326143441,0.9872274678382659,0.5758324389034367,1.0979695437982446,0.840593012039857,0.31348326595326953,0.4266454652609753,0.46824616171042155,0.5726737545782139,0.48557380869871575,0.2858640021272255,0.7747263616078836,0.5949908850168654,0.4596556423392029,0.6249263276027006,0.585411661960151,tuz,E
0.32539297963904595,0.5681232872791335,0.5634599480082221,1.140527991614886,0.669752271993021,0.6161000165486464,0.2935404751097475,0.19317626803563354,0.5036896325372393,0.662909090558851,0.4053146987726659,0.2797169147533638,0.4287459804591329,0.38083308338410576,0.3182680242915358,0.4899700441990154,0.45935801232907414,sox1,E
0.3240702825869091,0.58762869944191,0.5932348435536994,1.1719497695263672,0.8786471322190798,0.6161101407888601,0.31417390836564557,0.1567057675189767,0.4196050967448301,0.5600964790610744,0.41666755176703213,0.25685420330926967,0.5526031903443903,0.4977377798282015,0.30840920422162116,0.5102996032851911,0.5040186915566963,sox2,E
0.6735115776697012,0.865597845642033,0.7119966867181544,0.8318655423128793,0.9962179928332293,0.6534021607904354,0.6373194928297807,0.35426670381716086,0.35668341120081953,0.41627732711555165,0.3193602942189452,0.3533333592482581,0.7307420736817392,0.5270314284009777,0.6092816688906875,0.6024591710246902,0.6233005808602341,wue,E
0.5331595929643976,0.6911743561403252,0.622467452927532,0.8132475670664392,0.995137280718812,0.8252271369398393,0.3851806028904695,0.3482489589671251,0.3185725211230412,0.4108140300411704,0.4444698770070954,0.7543659477165164,0.49311791684320594,0.5389504856883736,0.35836713636146433,0.5688333908930538,0.5360550393263857,cmax,E
0.32069052709830476,0.573738116997078,0.7063779403280765,1.1658146330693773,0.9224353800913748,0.6152919336246129,0.3243432446168642,0.16433773007201669,0.4317813525652661,0.6137158649280449,0.4098546256930043,0.27393202232110153,0.5427600861611271,0.4750699751306584,0.31026791765660505,0.5233607566902342,0.4992153659104463,pmax,E
0.31848302180396143,0.6315284917569622,0.5771292525284336,0.9893064141122145,0.9489924043122293,0.7445221623926197,0.3365432952717868,0.3904919753364584,0.669519353162768,0.708799812746749,0.4149611560846708,0.5077984618216339,0.5805644064753093,0.4788949039398732,0.32803400232047536,0.575037940937743,0.5760835967330883,pmax2,E
0.43696971283811975,0.6248318431850164,0.5930329484124585,1.3795524222225448,0.941675864041594,0.6145514778380815,0.3271190501736938,0.1675096178640604,0.4758705075327753,0.6101370397744714,0.40361607543902167,0.2725551407880316,0.506840880634422,0.5065809540633334,0.3121092489316096,0.544863518915949,0.5067109173488777,cgn,E
0.32629448419326407,0.6741759642995077,0.7994921270527534,0.7309423916163659,0.653735114231423,0.5643788758758509,0.3285069542340726,0.16967046106013112,0.44323141855017206,0.5084637354532044,0.3751303823668644,0.27822216613801565,0.5387808092739222,0.4777979339258248,0.3136003324156204,0.47882821004579956,0.4783130719858122,lcst,E
0.7794552587862643,0.6388592235758345,0.5928879368749884,0.8140786440328942,0.7581317016405797,0.7422238642314379,0.3035492218094318,0.3807317074508911,0.37153960525012936,0.5101970290203239,0.41525764437585383,0.7953060019203533,0.42594939569213497,0.5409829177516893,0.3323024347977137,0.5600968391473679,0.5505398784495286,cap,E
