doy,hod,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),Ps(std),Ps(tuz),Ps(sox1),Ps(sox2),Ps(wue),Ps(cmax),Ps(pmax),Ps(cgn),Ps(pmax2),Ps(lcst),Ps(cap),Ps(mes)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
119,5.9,10.95982129,10.39612013,10.04039598,10.68388391,10.52481849,10.74231541,10.68239881,10.9049001,10.42910178,10.61052143,8.260432801,8.790737798,1.485136593,1.243932486,1.190903807,1.357410827,1.292666393,1.382668342,1.356935422,1.458056113,1.256010908,1.327070862,1.324806919,1.487468287,0.118999397,0.098972447,0.094603118,0.108358039,0.102996824,0.110459376,0.108321693,0.116740635,0.099968789,0.105844833,0.105657246,0.119198809,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,25.07689778,23.1137821,22.96098809,24.09190597,23.54553177,24.2968206,24.08704493,24.87736384,23.22355152,23.83824146,27.34912202,28.00442093,15.50023008,15.50352801,15.50425306,15.50197645,15.50286168,15.5016311,15.50198295,15.50060034,15.50336287,15.50239128,15.50242223,15.5001982,-4.071103531,-1.017412867,-10.3954137,-3.770740515,-3.570498504,-3.470377499,-3.737366846,-4.004356194,-1.985249252,-6.5908155,-1.134220706,-1.601452065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
119,6.95,10.96162408,10.66084428,9.877719904,10.60004522,10.70974875,10.63832352,10.56291518,10.8162582,10.48178007,10.95462308,7.653516166,8.227354144,1.477453113,1.356300729,1.173526585,1.333930125,1.375018772,1.348012784,1.320661084,1.416774977,1.292199649,1.474458643,1.313332495,1.441090826,0.110947239,0.101511632,0.087386364,0.099770878,0.102965943,0.10086816,0.098746719,0.106215686,0.096542611,0.110717414,0.098178847,0.108111577,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,23.9484802,23.00784986,21.80894546,22.82240112,23.15795381,22.93909054,22.71050026,23.48868088,22.46731933,23.92640867,27.3149666,27.57404521,16.7084446,16.71020811,16.7128686,16.71053374,16.70993565,16.71032875,16.71072689,16.70932784,16.71114118,16.70848818,16.71083356,16.70897389,-4.390407888,-1.379811979,-10.3954137,-4.034315898,-4.115245896,-3.710595908,-3.9695719,-4.228547893,-2.33478595,-9.521369731,-1.428369978,-1.865391965,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
119,7.8,11.42848262,11.06464929,10.42008464,10.75786459,11.09477407,11.02353619,10.71358818,11.06457554,10.7005744,11.05210702,8.240863481,8.541636247,1.697061678,1.543362614,1.402962599,1.430807654,1.55550706,1.527140402,1.415802739,1.543577876,1.411372692,1.53882928,1.51969183,1.573952661,0.116282415,0.105341279,0.095411505,0.097374375,0.106203095,0.104190882,0.096321122,0.105356534,0.096008912,0.10501969,0.103662994,0.107513114,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,24.09219121,23.07308888,22.45753325,22.24910443,23.15568397,22.96086988,22.13291241,23.07288799,22.09882009,23.03879556,27.13479047,27.13466815,18.66990964,18.67235679,18.67459219,18.67414885,18.67216343,18.67261507,18.67438775,18.67235336,18.67445829,18.67242896,18.67273366,18.67186974,-4.778651335,-1.276434798,-10.3954137,-4.068296094,-4.382173991,-3.91961709,-4.002216537,-4.349134212,-2.284148047,-10.32933415,-1.342514356,-1.772031478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
119,8.933333333,11.52880076,11.45970214,10.52529701,10.22898097,10.932053,10.226569,10.16692481,10.53592977,10.48233082,10.30411518,8.277788797,8.232688575,2.038947885,2.006156257,1.743105539,1.539340799,1.785097853,1.538567803,1.520057651,1.640896043,1.62236823,1.563577289,1.805900487,1.77556021,0.109121856,0.107300392,0.092729051,0.081555235,0.095049404,0.08151557,0.080504838,0.087116753,0.086100873,0.08288239,0.096197599,0.094523301,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,23.5789879,23.41099158,22.41770022,20.59854131,22.16556277,20.59330873,20.46476002,21.27066251,21.15200187,20.76141102,26.75789804,26.60042806,21.48574072,21.48632202,21.49098514,21.49459729,21.49024074,21.49461099,21.49493912,21.49279701,21.49312546,21.49416765,21.48987197,21.49040981,-5.739786954,-1.401210054,-10.3954137,-4.254658708,-4.922132077,-3.837487852,-4.171224536,-4.504961221,-2.452480611,-10.36204004,-1.401210054,-1.835067744,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
119,10.76666667,11.74822194,11.30413379,10.86366938,10.88180625,11.37066205,11.10559512,10.80610761,11.21410399,10.90967956,11.11771164,8.614688033,8.69515987,1.817763178,1.632632318,1.572275096,1.482625563,1.658624372,1.559494728,1.458056113,1.59911329,1.491931247,1.563990273,1.655627684,1.631602249,0.120504019,0.107737198,0.10359035,0.097467486,0.109523544,0.102723038,0.095798866,0.105436916,0.098107282,0.103030713,0.10931747,0.107666427,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,24.21284958,23.09337686,23.11835879,22.07653938,23.2576543,22.60990843,21.89885091,22.87290281,22.14236355,22.63913003,27.24582436,26.94436799,20.82085795,20.82406363,20.82510876,20.82666111,20.82361356,20.82533006,20.82708655,20.82464404,20.82649997,20.82525222,20.82366545,20.82408147,-5.022253082,-1.217654877,-10.3954137,-4.087790365,-4.555021724,-3.887548354,-4.004356194,-4.388153381,-2.285612268,-10.3954137,-1.317775883,-1.718259904,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
120,9.8,11.562593,11.36387762,10.69137859,10.4104266,11.07083985,10.37271081,10.33821026,10.75703459,10.51429796,10.4938467,8.380395447,8.293258313,1.97399472,1.886158886,1.736426177,1.53667161,1.768236222,1.524569241,1.513902208,1.6527271,1.570255627,1.563785535,1.805900487,1.734449117,0.112771233,0.107553036,0.098685305,0.086957079,0.100570151,0.086254154,0.08563089,0.093764853,0.088926825,0.088548001,0.102796566,0.098576025,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,23.65488029,23.18878063,22.80306532,21.06608002,22.51722088,20.98552646,20.91212275,21.81743636,21.28892869,21.24488644,27.04943785,26.65224241,22.29288804,22.29448701,22.29721275,22.30084909,22.29663368,22.3010694,22.30126359,22.29873641,22.30023773,22.30035551,22.29594803,22.29724874,-5.506171275,-1.351149551,-10.3954137,-4.237971873,-4.872071574,-3.804114183,-4.154537702,-4.538334889,-2.385733274,-10.37872687,-1.401210054,-1.801694075,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
163,6.3,10.70929914,10.93060404,10.07713805,9.316363656,10.14253976,8.698349735,9.228655693,9.556577458,9.685927888,9.226109046,7.702267002,7.371879646,2.113830965,2.215763884,1.971572663,1.58488567,1.876013311,1.399285762,1.557086321,1.664066683,1.707780228,1.556487218,1.980003259,1.831443978,0.100255747,0.10529286,0.093260482,0.074439883,0.088591529,0.065505185,0.073102436,0.078277923,0.080398529,0.07307351,0.093681243,0.086416063,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,22.40744284,22.87318827,22.24870152,19.63068215,21.24663839,18.47283603,19.46347986,20.09169295,20.34297817,19.45864745,26.37949378,25.91958189,24.78135075,24.77935395,24.78413749,24.79171242,24.78600943,24.7953482,24.79225699,24.79016132,24.789305,24.79226873,24.78397234,24.78688251,-6.053221757,-1.544662301,-10.3954137,-4.406183431,-5.238020969,-3.541072392,-4.306362927,-4.605824441,-2.592777599,-10.37877695,-1.52802555,-1.910670818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
163,7.183333333,11.06454337,11.18151394,10.02243422,9.764642458,10.51435402,9.665006771,9.708924329,10.05249744,9.991772575,9.789421898,7.7448903,7.707039757,2.02416263,2.078413728,1.714421952,1.52812258,1.791084685,1.496861886,1.510735917,1.623004668,1.602246836,1.536011424,1.784595533,1.733956398,0.105317089,0.10826032,0.088657669,0.078736309,0.09276674,0.07708185,0.077817413,0.083784312,0.08267909,0.079158478,0.092418849,0.089707072,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,22.47806844,22.75458476,21.28781615,19.5976809,21.2182185,19.38976968,19.48119189,20.20775858,20.07784254,19.64960122,25.94444759,25.62084649,21.28427205,21.28331628,21.28972893,21.29301107,21.28837832,21.29356181,21.29331738,21.29133948,21.29170518,21.29287209,21.28849264,21.28938478,-5.842835771,-1.554175398,-10.3954137,-4.358299488,-5.084072782,-3.86345406,-4.27582525,-4.589227354,-2.543866253,-10.3954137,-1.504690855,-1.917062045,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515
163,8.066666667,11.03678137,11.28771498,10.01887129,9.686211808,10.67597582,9.506293247,9.642836128,10.03028951,10.05619329,9.710603986,7.616788782,7.532287415,1.99800774,2.110777373,1.716464615,1.507703147,1.848652115,1.454151938,1.494644896,1.616672538,1.625331215,1.515332373,1.798169845,1.698197408,0.101612614,0.107588371,0.086817255,0.075952285,0.093748493,0.073182675,0.075279231,0.081617139,0.082067991,0.076351605,0.091099242,0.085868071,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84,22.44798638,23.01801565,21.44395925,19.57803351,21.65006326,19.21766694,19.49064055,20.28031517,20.33393511,19.62712742,26.5060655,25.87134384,22.39117318,22.38911222,22.39631862,22.40013391,22.39390278,22.4011126,22.40037256,22.3981424,22.39798416,22.39999448,22.39482539,22.39665247,-5.882001046,-1.662941387,-10.3954137,-4.393883104,-5.375059769,-3.854235939,-4.328471327,-4.671883159,-2.660470996,-10.3954137,-1.597529609,-1.973647331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
